date,league,season,home_team,away_team,home_goals,away_goals,home_corners,away_corners,home_fouls,away_fouls,home_shots,away_shots,home_sot,away_sot,ftr,referee,odds_over25,odds_under25,total_goals,over25,btts,home_sot_ratio,away_sot_ratio,home_scored_last5,home_conceded_last5,home_over25_last5,home_shots_last5,home_sot_last5,away_scored_last5,away_conceded_last5,away_over25_last5,away_shots_last5,away_sot_last5,league_avg_goals,home_attack_str,away_attack_str,home_defense_str,away_defense_str,home_advantage,home_rest_days,away_rest_days,combined_corners_pg,combined_fouls_pg,home_sot_ratio_last5,away_sot_ratio_last5,combined_sot_ratio,home_sp_goals_pg,away_sp_goals_pg,home_pen_goals_pg,away_pen_goals_pg,home_fk_goals_pg,away_fk_goals_pg,referee_foul_avg,implied_prob_over,implied_prob_under,p_over25,impl_prob_over,impl_prob_under,edge_over,edge_under,kelly_over,kelly_under,ev_over,ev_under,both_losing,stake_over,stake_under,tier_over,tier_under,min_odds_blocked,bet,bet_stake,best_edge,best_side,signal_tier,pnl,cumulative_pnl,drawdown
2020-02-29,Denmark 1st Div,2019/20,Erzgebirge Aue,Hamburg,3,0,2.0,8.0,16.0,11.0,21.0,9.0,6.0,1.0,H,,1.8,2.0,3,1.0,0.0,0.2857142857142857,0.1111111111111111,0.2,1.2,0.4,12.0,3.4,2.0,1.0,0.4,17.4,5.0,2.813397129186603,0.14217687074829932,1.4217687074829932,0.8530612244897959,0.7108843537414966,1.0,8.0,7.0,10.0,27.0,0.2833333333333333,0.2873563218390805,0.28534482758620694,0.3,0.3,0.07,0.07,0.03,0.03,18.694560878243514,0.5555555555555556,0.5,0.5186827872539816,0.5555555555555556,0.5,-0.03687276830157393,-0.018682787253981648,0.0,0.0,-0.06637098294283308,-0.037365574507963295,False,0.0,0.0,AVOID,AVOID,False,AVOID,0.0,-0.018682787253981648,UNDER,AVOID,0.0,3.3,0.0
2020-02-29,Denmark 1st Div,2019/20,Greuther Furth,Stuttgart,2,0,9.0,7.0,13.0,13.0,14.0,18.0,4.0,8.0,H,,1.59,2.32,2,0.0,0.0,0.2857142857142857,0.4444444444444444,1.8,1.6,0.6,16.8,6.4,2.0,0.2,0.4,15.8,6.2,2.8142857142857145,1.279187817258883,1.4213197969543145,1.1370558375634519,0.14213197969543148,1.0,8.0,7.0,16.0,26.0,0.38095238095238093,0.3924050632911392,0.3866787221217601,0.3,0.3,0.07,0.07,0.03,0.03,18.694560878243514,0.6289308176100629,0.4310344827586207,0.3776167471819646,0.6289308176100629,0.4310344827586207,-0.2513140704280983,0.1913487700594147,0.0,0.3363099594983653,-0.3995893719806763,0.44392914653784205,False,0.0,1.0,AVOID,SNIPER,False,UNDER,1.0,0.1913487700594147,UNDER,SNIPER,1.3199999999999998,4.619999999999999,0.0
2020-02-29,Denmark 1st Div,2019/20,Darmstadt,Heidenheim,2,0,5.0,9.0,10.0,9.0,18.0,20.0,4.0,5.0,H,,2.13,1.7,2,0.0,0.0,0.2222222222222222,0.25,1.8,1.2,0.6,14.0,5.6,0.8,1.0,0.4,11.8,3.6,2.81042654028436,1.2809443507588534,0.5693086003372682,0.8539629005059022,0.7116357504215852,1.0,6.0,7.0,14.0,19.0,0.39999999999999997,0.30508474576271183,0.3525423728813559,0.3,0.3,0.07,0.07,0.03,0.03,18.694560878243514,0.4694835680751174,0.5882352941176471,0.3776167471819646,0.4694835680751174,0.5882352941176471,-0.09186682089315279,0.03414795870038834,0.0,0.08293075684380029,-0.19567632850241543,0.058051529790660174,False,0.0,0.0,AVOID,AVOID,False,AVOID,0.0,0.03414795870038834,UNDER,AVOID,0.0,4.619999999999999,0.0
2020-03-01,Poland Ekstraklasa,2019/20,Maritimo,Sp Braga,1,2,5.0,8.0,14.0,17.0,12.0,18.0,3.0,6.0,A,,1.88,1.91,3,1.0,1.0,0.25,0.3333333333333333,0.8,0.8,0.4,10.2,3.4,1.8,0.8,0.6,13.8,7.0,2.4236453201970445,0.6601626016260163,1.4853658536585366,0.6601626016260163,0.6601626016260163,1.0,8.0,7.0,13.0,31.0,0.33333333333333337,0.5072463768115941,0.42028985507246375,0.3,0.3,0.07,0.07,0.03,0.03,18.694560878243514,0.5319148936170213,0.5235602094240838,0.45169082125603865,0.5319148936170213,0.5235602094240838,-0.08022407236098261,0.02474896931987758,0.0,0.05194563890216055,-0.1508212560386473,0.047270531400966175,False,0.0,0.0,AVOID,AVOID,False,AVOID,0.0,0.02474896931987758,UNDER,AVOID,0.0,4.619999999999999,0.0
2020-03-01,Denmark 1st Div,2019/20,Bochum,Sandhausen,4,4,1.0,8.0,17.0,20.0,13.0,18.0,5.0,8.0,D,,2.06,1.75,8,1.0,1.0,0.38461538461538464,0.4444444444444444,0.8,1.4,0.4,11.2,3.4,0.6,1.4,0.2,13.6,3.0,2.812206572769953,0.5689482470784641,0.42671118530884805,0.9956594323873121,0.9956594323873121,1.0,8.0,7.0,9.0,37.0,0.3035714285714286,0.22058823529411764,0.2620798319327731,0.3,0.3,0.07,0.07,0.03,0.03,18.694560878243514,0.4854368932038835,0.5714285714285714,0.4067206575197359,0.4854368932038835,0.5714285714285714,-0.0787162356841476,0.02185077105169264,0.0,0.05098513245394942,-0.16215544550934405,0.03823884934046212,False,0.0,0.0,AVOID,AVOID,False,AVOID,0.0,0.02185077105169264,UNDER,AVOID,0.0,4.619999999999999,0.0
2020-03-01,Denmark 1st Div,2019/20,St Pauli,Osnabruck,3,1,5.0,10.0,18.0,9.0,13.0,23.0,5.0,6.0,H,,2.02,1.78,4,1.0,1.0,0.38461538461538464,0.2608695652173913,0.8,1.2,0.4,11.6,4.6,0.8,1.4,0.4,10.2,3.4,2.806603773584906,0.5700840336134454,0.5700840336134454,0.855126050420168,0.9976470588235292,1.0,8.0,9.0,15.0,27.0,0.396551724137931,0.33333333333333337,0.36494252873563215,0.3,0.3,0.07,0.07,0.03,0.03,18.694560878243514,0.49504950495049505,0.5617977528089888,0.29891304347826086,0.49504950495049505,0.5617977528089888,-0.19613646147223418,0.13928920371275033,0.0,0.31786510590858424,-0.39619565217391306,0.2479347826086956,False,0.0,1.0,AVOID,SNIPER,True,AVOID,0.0,0.13928920371275033,UNDER,SNIPER,0.0,4.619999999999999,0.0
2020-03-01,Poland Ekstraklasa,2019/20,Aves,Pacos Ferreira,1,3,7.0,7.0,11.0,23.0,10.0,10.0,3.0,4.0,A,,2.36,1.58,4,1.0,1.0,0.3,0.4,0.6,1.8,0.4,7.8,2.4,0.6,1.8,0.6,11.6,3.2,2.4158415841584158,0.4967213114754098,0.4967213114754098,1.4901639344262296,1.4901639344262296,1.0,0.0,0.0,14.0,34.0,0.3076923076923077,0.27586206896551724,0.2917771883289125,0.3,0.3,0.07,0.07,0.03,0.03,18.694560878243514,0.42372881355932207,0.6329113924050632,0.2077879013208962,0.42372881355932207,0.6329113924050632,-0.21594091223842588,0.15930070627404058,0.0,0.43395709640169655,-0.509620552882685,0.25169511591298416,False,0.0,1.0,AVOID,SNIPER,True,AVOID,0.0,0.15930070627404058,UNDER,SNIPER,0.0,4.619999999999999,0.0
2020-03-01,Poland Ekstraklasa,2019/20,Guimaraes,Tondela,2,0,7.0,4.0,19.0,16.0,12.0,9.0,5.0,2.0,H,,1.88,1.91,2,0.0,0.0,0.4166666666666667,0.2222222222222222,2.2,1.2,0.6,14.6,6.4,0.4,1.2,0.4,8.8,2.8,2.417910447761194,1.8197530864197533,0.3308641975308642,0.9925925925925926,0.9925925925925926,1.0,0.0,0.0,11.0,35.0,0.4383561643835617,0.3181818181818181,0.37826899128268987,0.3,0.3,0.07,0.07,0.03,0.03,18.694560878243514,0.5319148936170213,0.5235602094240838,0.3465608465608465,0.5319148936170213,0.5235602094240838,-0.18535404705617475,0.12987894401506972,0.0,0.2726030583173441,-0.34846560846560853,0.24806878306878316,False,0.0,1.0,AVOID,SNIPER,False,UNDER,1.0,0.12987894401506972,UNDER,SNIPER,0.9099999999999999,5.529999999999999,0.0
2020-03-01,Denmark 1st Div,2019/20,Bielefeld,Wehen,1,0,10.0,5.0,8.0,14.0,15.0,7.0,6.0,1.0,H,,1.77,2.03,1,0.0,0.0,0.4,0.14285714285714285,2.6,0.4,0.4,14.8,5.4,0.8,1.0,0.2,11.0,3.2,2.836448598130841,1.8332784184514004,0.5640856672158155,0.2820428336079078,0.7051070840197694,1.0,7.0,9.0,15.0,22.0,0.36486486486486486,0.29090909090909095,0.3278869778869779,0.3,0.3,0.07,0.07,0.03,0.03,18.694560878243514,0.5649717514124294,0.4926108374384237,0.17441304347826087,0.5649717514124294,0.4926108374384237,-0.3905587079341685,0.33297611908331537,0.0,0.6562539046010973,-0.6912889130434783,0.6759415217391301,False,0.0,1.0,AVOID,SNIPER,True,AVOID,0.0,0.33297611908331537,UNDER,SNIPER,0.0,5.529999999999999,0.0
2020-03-02,Denmark 1st Div,2019/20,Hannover,Holstein Kiel,3,1,5.0,6.0,8.0,2.0,17.0,18.0,7.0,8.0,H,,1.79,2.0,4,1.0,1.0,0.4117647058823529,0.4444444444444444,1.2,1.2,0.4,10.8,3.0,1.4,0.8,0.4,14.4,5.0,2.827906976744186,0.8486842105263158,0.9901315789473684,0.8486842105263158,0.5657894736842106,1.0,8.0,9.0,11.0,10.0,0.27777777777777773,0.3472222222222222,0.3125,0.3,0.3,0.07,0.07,0.03,0.03,18.694560878243514,0.5586592178770949,0.5,0.4675350174926094,0.5586592178770949,0.5,-0.09112420038448554,0.032464982507390605,0.0,0.06492996501478121,-0.16311231868822912,0.06492996501478121,False,0.0,0.0,AVOID,AVOID,False,AVOID,0.0,0.032464982507390605,UNDER,AVOID,0.0,5.529999999999999,0.0
