player_id,player_name,team,position,goals_pg,assists_pg,sot_pg,shots_pg,cards_pg,minutes_pg,rating_pg,saves_pg,games_used,player_career_avg_quality
153411,C. Drameh,Hull City,D,,,,,,,,,,
331551,C. Hughes,Hull City,D,,,,,,,,,,
129713,M. Jacob,Hull City,D,,,,,,,,,,
467176,C. McCarthy,Hull City,D,,,,,,,,,,
19242,P. McNair,Hull City,D,,,,,,,,,,
19337,O. McBurnie,Hull City,F,0.4,0.2,0.8,1.4,0.2,74.8,7.24,0.0,5.0,1.0
1186,D. Akintola,Hull City,F,,,,,,,,,,
299923,M. Belloumi,Hull City,F,,,,,,,,,,
44798,L. Millar,Hull City,F,,,,,,,,,,
568933,H. Parker,Hull City,F,,,,,,,,,,
2930,J. Butland,Hull City,G,,,,,,,,,,
615629,Archie Howard,Hull City,G,,,,,,,,,,
19811,D. Phillips,Hull City,G,,,,,,,,,,
19666,M. Crooks,Hull City,M,,,,,,,,,,
19100,K. Dowell,Hull City,M,,,,,,,,,,
282124,D. Gyabi,Hull City,M,,,,,,,,,,
162991,E. Matazo,Hull City,M,,,,,,,,,,
17670,R. Slater,Hull City,M,,,,,,,,,,
442926,Nathan Tinsdale,Hull City,M,,,,,,,,,,
18823,B. Johnson,Ipswich,D,0.2,0.2,0.2,0.2,0.4,63.6,6.6,0.0,5.0,1.0
19119,L. Davis,Ipswich,D,0.0,0.0,0.0,0.4,0.0,72.8,6.44,0.0,5.0,1.0
127579,J. Greaves,Ipswich,D,0.0,0.0,0.0,0.4,0.2,90.0,7.2,0.0,5.0,1.0
17597,D. O&apos;Shea,Ipswich,D,0.0,0.0,0.0,0.0,0.0,90.0,6.86,0.0,5.0,0.99
283265,E. Baggott,Ipswich,D,,,,,,,,,,
327749,S. Boniface,Ipswich,D,,,,,,,,,,
19577,D. Furlong,Ipswich,D,,,,,,,,,,
19546,C. Kipré,Ipswich,D,,,,,,,,,,
138931,J. Philogene,Ipswich,F,0.4,0.0,1.2,1.8,0.0,70.8,6.96,0.0,5.0,1.0
8794,G. Hirst,Ipswich,F,0.2,0.0,0.6,1.0,0.4,42.0,6.6,0.0,5.0,1.0
283290,K. McAteer,Ipswich,F,0.2,0.0,0.8,1.0,0.4,74.4,6.86,0.0,5.0,1.0
19136,J. Clarke,Ipswich,F,0.0,0.0,0.0,0.2,0.0,37.2,6.6,0.0,5.0,0.98
2380,C. Akpom,Ipswich,F,,,,,,,,,,
342654,S. Egeli,Ipswich,F,,,,,,,,,,
321648,Emersonn,Ipswich,F,,,,,,,,,,
286349,A. Mehmeti,Ipswich,F,,,,,,,,,,
82097,A. Palmer,Ipswich,G,0.0,0.0,0.0,0.0,0.0,90.0,6.68,2.2,5.0,0.82
19541,C. Walton,Ipswich,G,0.0,0.0,0.0,0.0,0.0,90.0,6.44,2.6,5.0,1.0
18958,D. Button,Ipswich,G,,,,,,,,,,
17579,S. Szmodics,Ipswich,M,0.2,0.0,0.4,0.8,0.0,49.4,6.5,0.0,5.0,0.99
20089,W. Burns,Ipswich,M,0.0,0.0,0.0,0.4,0.0,54.8,6.82,0.0,5.0,1.0
18397,J. Taylor,Ipswich,M,0.0,0.0,0.0,0.2,0.2,52.0,6.44,0.0,5.0,1.0
37236,A. Matusiwa,Ipswich,M,,,,,,,,,,
195121,M. Núñez,Ipswich,M,,,,,,,,,,
2279,E. Ampadu,Leeds,D,0.0,0.0,0.0,0.0,0.4,90.0,7.22,0.0,5.0,0.9
833,J. Bijol,Leeds,D,0.0,0.2,0.0,0.0,0.2,80.8,7.24,0.0,5.0,1.0
19201,J. Bogle,Leeds,D,0.0,0.2,0.0,0.2,0.0,78.4,7.04,0.0,5.0,0.87
1408,S. Bornauw,Leeds,D,0.0,0.0,0.0,0.0,0.0,61.5,6.8,0.0,2.0,1.0
19287,S. Byram,Leeds,D,0.0,0.0,0.0,0.0,0.0,10.0,6.6,0.0,1.0,0.75
47969,G. Gudmundsson,Leeds,D,0.0,0.0,0.0,0.2,0.4,80.6,6.92,0.0,5.0,1.0
19760,J. Justin,Leeds,D,0.0,0.0,0.2,0.4,0.0,90.0,6.98,0.0,5.0,1.0
19321,J. Rodon,Leeds,D,0.0,0.0,0.6,0.6,0.4,81.0,6.54,0.0,5.0,0.83
557342,A. Cresswell,Leeds,D,,,,,,,,,,
545996,J. Lienou,Leeds,D,,,,,,,,,,
48389,N. Okafor,Leeds,F,0.8,0.2,1.2,1.6,0.0,58.2,7.44,0.0,5.0,1.0
18766,D. Calvert-Lewin,Leeds,F,0.6,0.0,0.8,1.2,0.4,85.6,6.76,0.0,5.0,1.0
162128,W. Gnonto,Leeds,F,0.0,0.0,0.0,0.4,0.0,25.4,6.54,0.0,5.0,0.85
19461,L. Nmecha,Leeds,F,0.0,0.0,0.4,1.0,0.0,39.6,6.94,0.0,5.0,1.0
250,J. Piroe,Leeds,F,0.0,0.0,0.25,1.0,0.0,14.25,6.45,0.0,4.0,0.77
80296,Lucas Perri,Leeds,G,,,,,,,,,,
18901,S. Longstaff,Leeds,M,0.2,0.0,0.4,0.6,0.0,17.6,6.94,0.0,5.0,1.0
177665,A. Stach,Leeds,M,0.2,0.0,0.4,1.2,0.0,83.2,7.2,0.0,5.0,1.0
50739,B. Aaronson,Leeds,M,0.0,0.0,0.4,0.6,0.2,62.8,6.72,0.0,5.0,0.9
129142,I. Gruev,Leeds,M,0.0,0.0,0.0,0.25,0.0,33.75,6.58,0.0,4.0,0.9
19329,D. James,Leeds,M,0.0,0.0,0.0,0.2,0.0,34.8,6.68,0.0,5.0,0.85
32966,A. Tanaka,Leeds,M,0.0,0.0,0.2,0.6,0.0,77.6,6.76,0.0,5.0,0.81
19221,H. Wilson,Leeds,M,0.0,0.2,0.2,1.0,0.2,49.0,6.66,0.0,5.0,1.0
557343,R. Chadwick-Chaplin,Leeds,M,,,,,,,,,,
290,V. van Dijk,Liverpool,D,0.4,0.0,0.6,1.2,0.0,90.0,7.12,0.0,5.0,1.0
284,J. Gomez,Liverpool,D,0.0,0.0,0.0,0.4,0.4,24.6,6.64,0.0,5.0,1.0
206254,M. Kerkez,Liverpool,D,0.0,0.0,0.0,0.0,0.0,48.0,6.52,0.0,5.0,1.0
367636,J. Jacquet,Liverpool,D,,,,,,,,,,
606814,T. Ndiaye,Liverpool,D,,,,,,,,,,
135525,C. Ramsay,Liverpool,D,,,,,,,,,,
247,C. Gakpo,Liverpool,F,0.2,0.0,0.4,1.2,0.2,84.2,6.54,0.0,5.0,1.0
2864,A. Isak,Liverpool,F,0.2,0.0,0.8,1.0,0.0,57.0,6.64,0.0,5.0,1.0
30410,F. Chiesa,Liverpool,F,0.0,0.0,0.4,0.6,0.2,24.8,6.52,0.0,5.0,1.0
174565,H. Ekitike,Liverpool,F,0.0,0.0,0.0,1.0,0.0,58.0,6.6,0.0,2.0,1.0
452685,R. Ngumoha,Liverpool,F,0.0,0.2,0.0,1.0,0.0,52.6,6.6,0.0,5.0,1.0
338751,Víctor Muñoz,Liverpool,F,,,,,,,,,,
498377,W. Wright,Liverpool,F,,,,,,,,,,
280,Alisson Becker,Liverpool,G,0.0,0.0,0.0,0.0,0.0,90.0,7.1,4.2,5.0,1.0
24760,G. Mamardashvili,Liverpool,G,0.0,0.0,0.0,0.0,0.0,83.6,6.96,3.4,5.0,1.0
18889,F. Woodman,Liverpool,G,0.0,0.0,0.0,0.0,0.0,70.67,6.9,3.0,3.0,0.76
415992,K. Miściur,Liverpool,G,,,,,,,,,,
342467,Á. Pécsi,Liverpool,G,,,,,,,,,,
542,R. Gravenberch,Liverpool,M,0.2,0.0,0.8,1.0,0.0,68.0,6.8,0.0,5.0,1.0
293,C. Jones,Liverpool,M,0.2,0.2,0.2,0.4,0.2,89.4,7.0,0.0,5.0,1.0
1096,D. Szoboszlai,Liverpool,M,0.2,0.6,0.8,1.2,0.2,90.0,6.98,0.0,5.0,1.0
203224,F. Wirtz,Liverpool,M,0.2,0.0,0.4,1.0,0.0,61.0,6.5,0.0,5.0,1.0
8500,W. Endo,Liverpool,M,0.0,0.0,0.0,0.0,0.0,26.0,6.82,0.0,5.0,1.0
152654,J. Frimpong,Liverpool,M,0.0,0.0,0.2,0.2,0.0,46.2,6.4,0.0,5.0,1.0
6716,A. Mac Allister,Liverpool,M,0.0,0.4,0.2,1.0,0.4,90.0,6.72,0.0,5.0,1.0
397997,T. Nyoni,Liverpool,M,0.0,0.0,0.0,0.0,0.0,18.0,6.7,0.0,1.0,1.0
287109,J. McConnell,Liverpool,M,,,,,,,,,,
389032,K. Morrison,Liverpool,M,,,,,,,,,,
407032,A. Nallo,Liverpool,M,,,,,,,,,,
21138,R. Aït-Nouri,Manchester City,D,0.0,0.0,0.2,0.6,0.0,50.8,6.9,0.0,5.0,1.0
567,Rúben Dias,Manchester City,D,0.0,0.0,0.4,0.4,0.0,90.0,7.38,0.0,5.0,1.0
67971,M. Guéhi,Manchester City,D,0.0,0.2,0.0,0.4,0.0,90.0,7.2,0.0,5.0,1.0
129033,J. Gvardiol,Manchester City,D,0.0,0.0,0.4,0.4,0.0,68.0,7.18,0.0,5.0,1.0
360114,A. Khusanov,Manchester City,D,0.0,0.0,0.2,0.8,0.0,90.0,7.0,0.0,5.0,1.0
284230,R. Lewis,Manchester City,D,0.0,0.0,0.0,0.0,0.2,57.0,6.62,0.0,5.0,1.0
293168,Max Alleyne,Manchester City,D,,,,,,,,,,
382358,S. Mfuni,Manchester City,D,,,,,,,,,,
1100,E. Haaland,Manchester City,F,1.0,0.2,1.8,3.0,0.2,90.0,7.28,0.0,5.0,1.0
1422,J. Doku,Manchester City,F,0.6,0.0,1.0,1.2,0.0,60.0,7.94,0.0,5.0,1.0
81573,Omar Marmoush,Manchester City,F,0.4,0.2,0.4,1.0,0.4,38.8,6.9,0.0,5.0,1.0
19281,A. Semenyo,Manchester City,F,0.4,0.0,0.6,1.2,0.0,73.6,7.18,0.0,5.0,1.0
266657,Sávio,Manchester City,F,0.2,0.0,0.4,1.0,0.0,49.8,6.86,0.0,5.0,1.0
460853,J. Monga,Manchester City,F,0.0,0.0,0.2,0.4,0.0,17.8,6.74,0.0,5.0,1.0
380681,D. Mukasa,Manchester City,F,,,,,,,,,,
1622,G. Donnarumma,Manchester City,G,0.0,0.0,0.0,0.0,0.4,90.0,7.04,2.0,5.0,1.0
162489,J. Trafford,Manchester City,G,0.0,0.0,0.0,0.0,0.0,90.0,6.06,2.2,5.0,0.85
19012,M. Bettinelli,Manchester City,G,,,,,,,,,,
138908,E. Anderson,Manchester City,M,0.4,0.4,0.4,1.0,0.4,76.0,7.78,0.0,5.0,1.0
44,Rodri,Manchester City,M,0.2,0.0,0.4,1.0,0.2,89.6,7.44,0.0,5.0,1.0
156477,R. Cherki,Manchester City,M,0.0,0.4,0.2,1.2,0.0,45.4,6.72,0.0,5.0,1.0
631,P. Foden,Manchester City,M,0.0,0.4,0.4,0.8,0.0,50.4,7.06,0.0,5.0,1.0
2291,M. Kovačić,Manchester City,M,0.0,0.4,0.0,0.4,0.0,36.0,6.9,0.0,5.0,1.0
161933,Nico González,Manchester City,M,0.0,0.0,0.2,0.4,0.0,58.0,6.86,0.0,5.0,1.0
41621,Matheus Nunes,Manchester City,M,0.0,0.0,0.0,0.0,0.2,83.6,6.9,0.0,5.0,1.0
307123,N. O&apos;Reilly,Manchester City,M,0.0,0.0,0.8,1.0,0.2,90.0,6.82,0.0,5.0,1.0
36902,T. Reijnders,Manchester City,M,0.0,0.0,0.67,2.0,0.0,50.67,6.7,0.0,3.0,1.0
389034,Charlie Gray,Manchester City,M,,,,,,,,,,
442048,R. McAidoo,Manchester City,M,,,,,,,,,,
568413,T. Samba,Manchester City,M,,,,,,,,,,
382452,P. Dorgu,Manchester United,D,0.2,0.2,0.8,1.2,0.0,40.4,7.1,0.0,5.0,1.0
891,L. Shaw,Manchester United,D,0.2,0.0,0.2,0.8,0.6,85.0,7.08,0.0,5.0,1.0
886,Diogo Dalot,Manchester United,D,0.0,0.0,0.0,0.6,0.0,76.0,6.88,0.0,5.0,1.0
328101,T. Fredricson,Manchester United,D,0.0,0.0,0.0,0.0,0.0,76.0,6.3,0.0,1.0,1.0
402329,A. Heaven,Manchester United,D,0.0,0.0,0.0,0.2,0.0,77.4,7.32,0.0,5.0,1.0
2935,H. Maguire,Manchester United,D,0.0,0.2,0.4,0.6,0.0,90.0,7.26,0.0,5.0,1.0
2467,Lisandro Martínez,Manchester United,D,0.0,0.0,0.0,0.2,0.0,81.6,7.14,0.0,5.0,1.0
545,N. Mazraoui,Manchester United,D,0.0,0.0,0.0,0.2,0.0,73.8,6.86,0.0,5.0,1.0
342970,L. Yoro,Manchester United,D,0.0,0.0,0.2,0.6,0.2,60.6,6.82,0.0,5.0,1.0
440159,G. Kukonki,Manchester United,D,,,,,,,,,,
1165,Matheus Cunha,Manchester United,F,0.6,0.0,1.2,1.6,0.6,85.6,7.22,0.0,5.0,1.0
20589,B. Mbeumo,Manchester United,F,0.4,0.0,0.4,1.4,0.0,63.6,6.72,0.0,5.0,1.0
115589,B. Šeško,Manchester United,F,0.4,0.0,1.2,1.2,0.2,64.4,6.84,0.0,5.0,1.0
157997,A. Diallo,Manchester United,F,0.0,0.2,1.0,1.6,0.0,69.0,6.76,0.0,5.0,1.0
70100,J. Zirkzee,Manchester United,F,0.0,0.0,0.8,1.0,0.2,31.8,6.4,0.0,5.0,1.0
557462,S. Lacey,Manchester United,F,,,,,,,,,,
50132,A. Bayındır,Manchester United,G,0.0,0.0,0.0,0.0,0.0,90.0,6.8,2.0,3.0,1.0
18885,K. Darlow,Manchester United,G,0.0,0.0,0.0,0.0,0.0,90.0,7.3,4.0,5.0,0.89
162511,S. Lammens,Manchester United,G,0.0,0.0,0.0,0.0,0.0,90.0,7.34,3.2,5.0,1.0
305834,Andrey Santos,Manchester United,M,0.2,0.0,0.2,0.4,0.0,57.0,7.02,0.0,5.0,1.0
1485,Bruno Fernandes,Manchester United,M,0.2,0.6,0.6,1.4,0.2,89.8,8.0,0.0,5.0,1.0
284322,K. Mainoo,Manchester United,M,0.2,0.0,0.2,0.6,0.2,90.0,7.38,0.0,5.0,1.0
19220,M. Mount,Manchester United,M,0.0,0.0,0.6,1.0,0.2,63.2,7.0,0.0,5.0,1.0
2926,Y. Tielemans,Manchester United,M,0.0,0.0,0.6,1.0,0.0,72.0,7.26,0.0,5.0,1.0
51494,M. Ugarte,Manchester United,M,0.0,0.2,0.2,0.4,0.4,57.6,6.78,0.0,5.0,1.0
383770,J. Fletcher,Manchester United,M,,,,,,,,,,
557460,T. Fletcher,Manchester United,M,,,,,,,,,,
344229,J. Moorhouse,Manchester United,M,,,,,,,,,,
18961,D. Burn,Newcastle,D,0.2,0.0,0.4,0.6,0.4,73.8,6.68,0.0,5.0,1.0
38734,S. Botman,Newcastle,D,0.0,0.0,0.0,0.2,0.0,90.0,7.42,0.0,5.0,1.0
284492,L. Hall,Newcastle,D,0.0,0.0,0.2,0.4,0.2,67.4,6.74,0.0,5.0,1.0
158694,T. Livramento,Newcastle,D,0.0,0.0,0.0,0.0,0.0,73.8,6.82,0.0,5.0,1.0
318056,A. Murphy,Newcastle,D,0.0,0.0,0.0,0.0,0.0,15.0,6.6,0.0,1.0,0.5
163189,M. Thiaw,Newcastle,D,0.0,0.0,0.2,0.2,0.0,90.0,6.92,0.0,5.0,1.0
337934,L. Shahar,Newcastle,D,,,,,,,,,,
315237,W. Osula,Newcastle,F,0.6,0.0,1.0,1.6,0.0,71.2,7.3,0.0,5.0,1.0
18778,H. Barnes,Newcastle,F,0.4,0.2,0.6,0.8,0.0,39.0,7.02,0.0,5.0,1.0
158054,N. Woltemade,Newcastle,F,0.2,0.0,0.2,0.2,0.0,48.4,6.72,0.0,5.0,1.0
153430,A. Elanga,Newcastle,F,0.0,0.0,0.0,0.6,0.0,35.2,6.42,0.0,5.0,1.0
20649,Y. Wissa,Newcastle,F,0.0,0.0,0.0,0.4,0.4,20.4,6.5,0.0,5.0,1.0
18911,N. Pope,Newcastle,G,0.0,0.0,0.0,0.0,0.2,90.0,7.0,4.4,5.0,1.0
20355,A. Ramsdale,Newcastle,G,0.0,0.0,0.0,0.0,0.4,90.0,6.76,3.0,5.0,1.0
365988,Aidan Harris,Newcastle,G,,,,,,,,,,
329640,E. Jaouen,Newcastle,G,,,,,,,,,,
284374,Max Thompson,Newcastle,G,,,,,,,,,,
10135,Bruno Guimarães,Newcastle,M,0.0,0.2,1.0,1.6,0.2,81.8,7.3,0.0,5.0,1.0
723,Joelinton,Newcastle,M,0.0,0.0,0.2,0.8,0.4,75.4,6.58,0.0,5.0,1.0
328105,L. Miley,Newcastle,M,0.0,0.2,0.0,0.0,0.0,77.4,6.78,0.0,5.0,1.0
19163,J. Murphy,Newcastle,M,0.0,0.2,0.2,0.2,0.0,51.0,6.62,0.0,5.0,1.0
19192,J. Ramsey,Newcastle,M,0.0,0.4,0.0,0.2,0.0,72.2,6.84,0.0,5.0,1.0
1463,J. Willock,Newcastle,M,0.0,0.2,0.6,1.2,0.0,61.2,6.58,0.0,5.0,1.0
394165,S. Neave,Newcastle,M,,,,,,,,,,
423714,Park Seung-Soo,Newcastle,M,,,,,,,,,,
469321,Sean Steur,Newcastle,M,,,,,,,,,,
387643,B. Touré,Newcastle,M,,,,,,,,,,
67943,Morato,Nottingham Forest,D,0.2,0.0,0.2,0.2,0.2,80.0,7.06,0.0,5.0,1.0
2771,O. Aina,Nottingham Forest,D,0.0,0.0,0.0,0.4,0.0,89.8,7.2,0.0,5.0,1.0
362711,Jair,Nottingham Forest,D,0.0,0.0,0.2,0.2,0.0,52.6,6.68,0.0,5.0,1.0
2817,N. Milenković,Nottingham Forest,D,0.0,0.0,0.0,0.2,0.0,81.0,7.1,0.0,5.0,1.0
363695,Murillo,Nottingham Forest,D,0.0,0.0,0.0,0.2,0.4,80.4,6.92,0.0,5.0,1.0
163069,L. Netz,Nottingham Forest,D,0.0,0.0,0.0,0.0,0.0,61.4,6.72,0.0,5.0,1.0
138780,N. Williams,Nottingham Forest,D,0.0,0.0,0.2,0.6,0.2,81.2,6.56,0.0,5.0,1.0
329357,Z. Abbott,Nottingham Forest,D,,,,,,,,,,
329361,B. Hammond,Nottingham Forest,D,,,,,,,,,,
334369,Justin Thomas Hanks,Nottingham Forest,D,,,,,,,,,,
181806,N. Savona,Nottingham Forest,D,,,,,,,,,,
380663,J. Sinclair,Nottingham Forest,D,,,,,,,,,,
329345,Jack Ethan Thompson,Nottingham Forest,D,,,,,,,,,,
8598,T. Awoniyi,Nottingham Forest,F,0.4,0.2,0.6,1.0,0.2,44.2,6.96,0.0,5.0,1.0
9366,Igor Jesus,Nottingham Forest,F,0.4,0.2,1.4,1.4,0.4,73.8,6.78,0.0,5.0,1.0
18931,C. Wood,Nottingham Forest,F,0.2,0.0,0.6,1.0,0.0,52.2,6.76,0.0,5.0,1.0
129695,D. Bakwa,Nottingham Forest,F,0.0,0.25,0.0,0.0,0.0,52.25,6.88,0.0,4.0,1.0
284428,O. Hutchinson,Nottingham Forest,F,0.0,0.2,0.2,0.2,0.0,50.2,6.74,0.0,5.0,1.0
48648,D. Ndoye,Nottingham Forest,F,0.0,0.0,0.0,0.0,0.0,27.5,6.65,0.0,2.0,1.0
383771,Z. Blake,Nottingham Forest,F,,,,,,,,,,
498864,L. Sillah,Nottingham Forest,F,,,,,,,,,,
2919,M. Sels,Nottingham Forest,G,0.0,0.0,0.0,0.0,0.0,90.0,6.94,4.2,5.0,1.0
70366,John,Nottingham Forest,G,,,,,,,,,,
357238,Keehan Willows,Nottingham Forest,G,,,,,,,,,,
18746,M. Gibbs-White,Nottingham Forest,M,1.2,0.4,1.6,2.2,0.0,76.0,8.04,0.0,5.0,1.0
6056,N. Domínguez,Nottingham Forest,M,0.0,0.0,0.0,0.2,0.2,46.0,6.86,0.0,5.0,1.0
2298,C. Hudson-Odoi,Nottingham Forest,M,0.0,0.6,0.0,0.0,0.0,53.0,6.92,0.0,5.0,1.0
158697,J. McAtee,Nottingham Forest,M,0.0,0.2,0.0,0.4,0.0,35.4,6.64,0.0,5.0,1.0
22149,I. Sangaré,Nottingham Forest,M,0.0,0.0,0.0,0.0,0.0,62.0,6.88,0.0,5.0,1.0
19305,R. Yates,Nottingham Forest,M,0.0,0.2,0.2,0.4,0.4,39.4,6.88,0.0,5.0,1.0
353968,A. Whitehall,Nottingham Forest,M,,,,,,,,,,
380492,Eric Emanuel da Silva Moreira,Nottingham Forest,M,,,,,,,,,,
119121,T. Hume,Sunderland,D,0.2,0.0,0.2,0.4,0.0,83.8,6.68,0.0,5.0,0.79
1146,N. Mukiele,Sunderland,D,0.2,0.0,0.2,0.6,0.0,90.0,6.82,0.0,5.0,1.0
6168,O. Alderete,Sunderland,D,0.0,0.0,0.2,0.8,0.0,71.2,6.42,0.0,5.0,1.0
55904,D. Ballard,Sunderland,D,0.0,0.0,0.0,0.0,0.2,59.0,6.14,0.0,5.0,0.79
22225,Reinildo,Sunderland,D,0.0,0.0,0.0,0.0,0.0,77.4,6.7,0.0,5.0,1.0
19911,L. O&apos;Nien,Sunderland,D,0.0,0.2,0.2,0.6,0.0,85.4,6.64,0.0,5.0,0.78
557488,J. Jones,Sunderland,D,,,,,,,,,,
264,T. Meunier,Sunderland,D,,,,,,,,,,
84087,W. Isidor,Sunderland,F,0.4,0.0,0.6,0.8,0.0,19.8,6.98,0.0,5.0,0.78
38750,B. Brobbey,Sunderland,F,0.2,0.0,0.8,1.4,0.2,78.0,6.82,0.0,5.0,1.0
336659,C. Talbi,Sunderland,F,0.2,0.0,0.6,1.2,0.0,63.0,6.7,0.0,5.0,1.0
301771,S. Adingra,Sunderland,F,0.0,0.2,0.2,0.6,0.0,54.4,6.92,0.0,5.0,1.0
311543,N. Angulo,Sunderland,F,0.0,0.0,0.33,1.0,0.33,49.67,6.57,0.0,3.0,1.0
388461,A. Abdullahi,Sunderland,F,,,,,,,,,,
553701,F. Geragusian,Sunderland,F,,,,,,,,,,
284414,R. Mundle,Sunderland,F,,,,,,,,,,
278454,M. Ellborg,Sunderland,G,0.0,0.0,0.0,0.0,0.0,90.0,7.05,3.0,2.0,1.0
194536,R. Roefs,Sunderland,G,0.0,0.0,0.0,0.0,0.2,90.0,6.44,2.8,5.0,1.0
19089,S. Moore,Sunderland,G,,,,,,,,,,
19881,A. Patterson,Sunderland,G,,,,,,,,,,
20638,E. Le Fée,Sunderland,M,0.2,0.2,0.8,1.2,0.0,89.8,7.46,0.0,5.0,0.95
339201,C. Rigg,Sunderland,M,0.2,0.2,0.6,1.0,0.2,58.6,6.78,0.0,5.0,0.78
327631,H. Diarra,Sunderland,M,0.0,0.2,0.2,0.8,0.4,43.0,6.5,0.0,5.0,1.0
365331,N. Sadiki,Sunderland,M,0.0,0.0,0.2,0.2,0.2,83.8,6.68,0.0,5.0,1.0
1464,G. Xhaka,Sunderland,M,0.0,0.2,0.0,0.6,0.6,90.0,7.92,0.0,5.0,1.0
381014,Jenson Jones,Sunderland,M,,,,,,,,,,
554280,J. T. Bi,Sunderland,M,,,,,,,,,,
362766,J. Whittaker,Sunderland,M,,,,,,,,,,
289,A. Robertson,Tottenham,D,0.2,0.0,0.4,0.6,0.0,81.0,6.9,0.0,5.0,1.0
25287,K. Danso,Tottenham,D,0.0,0.0,0.2,0.8,0.6,90.0,6.94,0.0,5.0,1.0
164,B. Davies,Tottenham,D,0.0,0.0,0.0,0.0,0.4,76.8,6.56,0.0,5.0,1.0
328089,A. Gray,Tottenham,D,0.0,0.2,0.2,0.4,0.0,71.6,6.7,0.0,5.0,1.0
47519,Pedro Porro,Tottenham,D,0.0,0.0,0.2,1.0,0.6,90.0,7.22,0.0,5.0,1.0
30776,C. Romero,Tottenham,D,0.0,0.0,0.6,1.2,0.4,77.0,6.86,0.0,5.0,1.0
6610,M. Senesi,Tottenham,D,0.0,0.2,0.0,0.2,0.0,90.0,7.66,0.0,5.0,1.0
414455,Souza,Tottenham,D,0.0,0.0,1.0,1.0,0.0,56.0,6.3,0.0,1.0,1.0
19235,D. Spence,Tottenham,D,0.0,0.0,0.2,0.2,0.0,49.0,6.56,0.0,5.0,1.0
204039,D. Udogie,Tottenham,D,0.0,0.0,0.0,0.0,0.2,81.8,6.56,0.0,5.0,1.0
38695,J. van Hecke,Tottenham,D,0.0,0.0,0.2,0.6,0.2,90.0,6.74,0.0,5.0,1.0
152849,M. van de Ven,Tottenham,D,0.0,0.0,0.0,0.2,0.2,90.0,6.8,0.0,5.0,1.0
467839,J. Byfield,Tottenham,D,,,,,,,,,,
459203,M. Hardy,Tottenham,D,,,,,,,,,,
361735,James Rowswell,Tottenham,D,,,,,,,,,,
2413,Richarlison,Tottenham,F,0.4,0.2,0.8,2.2,0.0,78.4,6.78,0.0,5.0,1.0
336564,W. Odobert,Tottenham,F,0.2,0.0,0.4,0.4,0.0,66.8,6.52,0.0,5.0,1.0
270510,M. Tel,Tottenham,F,0.2,0.2,0.2,0.8,0.2,76.4,6.76,0.0,5.0,1.0
162552,D. Scarlett,Tottenham,F,0.0,0.25,0.25,0.25,0.0,12.0,6.55,0.0,4.0,0.8
18883,D. Solanke,Tottenham,F,0.0,0.0,1.0,1.2,0.0,80.0,7.02,0.0,5.0,1.0
557391,T. Thompson,Tottenham,F,,,,,,,,,,
465310,L. Williams-Barnett,Tottenham,F,,,,,,,,,,
18886,M. Dúbravka,Tottenham,G,0.0,0.0,0.0,0.0,0.0,90.0,7.28,3.8,5.0,1.0
265826,A. Kinský,Tottenham,G,0.0,0.0,0.0,0.0,0.2,90.0,7.06,1.6,5.0,1.0
31354,G. Vicario,Tottenham,G,0.0,0.0,0.0,0.0,0.0,90.0,6.64,2.6,5.0,1.0
156428,B. Austin,Tottenham,G,,,,,,,,,,
67972,C. Gallagher,Tottenham,M,0.2,0.0,0.4,0.8,0.4,88.2,7.06,0.0,5.0,1.0
162016,X. Simons,Tottenham,M,0.2,0.2,0.4,1.2,0.2,45.4,6.96,0.0,5.0,1.0
863,R. Bentancur,Tottenham,M,0.0,0.0,0.2,0.4,0.4,82.0,6.84,0.0,5.0,1.0
347316,L. Bergvall,Tottenham,M,0.0,0.2,0.0,0.2,0.0,47.4,6.36,0.0,5.0,1.0
336585,Mateus Fernandes,Tottenham,M,0.0,0.2,0.6,0.6,0.0,90.0,7.34,0.0,5.0,1.0
18784,J. Maddison,Tottenham,M,0.0,0.4,0.0,0.4,0.0,48.4,7.18,0.0,5.0,1.0
237129,P. Sarr,Tottenham,M,0.0,0.2,0.0,0.2,0.2,49.4,6.66,0.0,5.0,1.0
31146,S. Tonali,Tottenham,M,0.0,0.0,0.2,0.8,0.2,81.8,6.88,0.0,5.0,1.0
584077,T. Hall,Tottenham,M,,,,,,,,,,
310531,Rio Kyerematen,Tottenham,M,,,,,,,,,,
380689,C. Olusesi,Tottenham,M,,,,,,,,,,
