date,league,season,home_team,away_team,home_goals,away_goals,ht_home_goals,ht_away_goals,home_corners,away_corners,home_fouls,away_fouls,home_shots,away_shots,home_sot,away_sot,odds_over25,odds_under25,odds_btts,odds_over15,odds_over35,ftr,total_goals,over25,over15,over35,btts,ht_total_goals,ht_over05,ht_over15,home_sot_ratio,away_sot_ratio,home_xg,away_xg,home_insidebox,away_insidebox,home_yellows,away_yellows,home_scored_last5,home_conceded_last5,home_over25_last5,home_shots_last5,home_sot_last5,home_corners_pg_roll,home_fouls_pg_roll,home_xg_last5,home_insidebox_last5,home_ht_scored_last5,home_ht_conceded_last5,home_ht_over05_rate,home_ht_over15_rate,away_scored_last5,away_conceded_last5,away_over25_last5,away_shots_last5,away_sot_last5,away_corners_pg_roll,away_fouls_pg_roll,away_xg_last5,away_insidebox_last5,away_ht_scored_last5,away_ht_conceded_last5,away_ht_over05_rate,away_ht_over15_rate,combined_ht_goals_avg,home_ht_attack_str,away_ht_attack_str,home_ht_defense_str,away_ht_defense_str,league_avg_goals,home_attack_str,away_attack_str,home_defense_str,away_defense_str,home_rest_days,away_rest_days,home_advantage,away_home_adv_factor,home_season_goals_h,away_season_goals_a,home_season_conceded_h,away_season_conceded_a,home_cs_rate_h,away_cs_rate_a,home_sot_ratio_last5,away_sot_ratio_last5,combined_sot_ratio,home_sp_goals_pg,away_sp_goals_pg,home_pen_goals_pg,away_pen_goals_pg,home_fk_goals_pg,away_fk_goals_pg,referee_foul_avg,implied_prob_over,implied_prob_under,bookmaker_overround,p_over25_poisson_dc,p_btts,fair_prob,edge,signal_tier,bet,bet_stake,pnl,cumulative_pnl,drawdown
2023-07-29,Bundesliga 2,2023/24,Fortuna Dusseldorf,Hertha,1.0,0.0,0.0,0.0,7.0,8.0,13.0,11.0,9.0,12.0,2.0,4.0,1.7,2.14,1.85,,,H,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.3333333333333333,,,,,,,2.4,1.0,0.8,13.2,6.8,4.0,8.8,,,1.2,0.6,0.8,0.6,,,,,,,,,,,,,,1.2,1.846153846153846,,0.923076923076923,,2.970967741935484,1.6156351791530943,,0.6731813246471227,,62.0,,0.2,0.4,,,,,,,0.5151515151515151,,0.4225757575757576,0.3,0.3,0.07,0.07,0.03,0.03,22.0,0.5882352941176471,0.4672897196261682,0.055525013743815244,0.4561868841166705,0.5714870087701546,0.5005005005005004,0.07098650826965414,VALUABLE,BET,0.5,-0.5,1.6999999999999913,-2.4250000000000016
2023-07-29,Bundesliga 2,2023/24,Wehen,Magdeburg,1.0,1.0,0.0,1.0,3.0,2.0,10.0,18.0,9.0,11.0,1.0,3.0,1.63,2.25,1.85,,,D,2.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.1111111111111111,0.2727272727272727,,,,,,,,,,,,,,,,,,,,1.8,1.0,0.6,12.6,4.4,4.4,11.2,,,0.8,0.4,0.8,0.4,0.8,,1.2307692307692308,,0.6153846153846154,2.964630225080386,,1.2143167028199566,,0.6746203904555315,,62.0,0.8,0.4,,,,,,,,0.34920634920634924,0.3496031746031746,0.3,0.3,0.07,0.07,0.03,0.03,22.0,0.6134969325153374,0.4444444444444444,0.057941376959781854,0.29627964655750205,0.5711507911513942,0.5005005005005004,0.07065029065089379,VALUABLE,BET,0.5,0.42500000000000004,2.124999999999991,-2.0000000000000018
2023-07-29,Bundesliga 2,2023/24,Kaiserslautern,St Pauli,1.0,2.0,0.0,0.0,3.0,5.0,11.0,10.0,10.0,14.0,3.0,5.0,2.23,1.66,1.85,,,A,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.3,0.35714285714285715,,,,,,,0.8,2.2,0.6,14.6,5.0,8.6,9.2,,,0.2,1.0,0.8,0.2,2.0,1.0,0.6,15.8,5.4,4.4,9.6,,,0.4,0.4,0.6,0.2,0.6000000000000001,0.3076923076923077,0.6153846153846154,1.5384615384615383,0.6153846153846154,2.960912052117264,0.5403740374037405,1.350935093509351,1.4860286028602863,0.6754675467546755,62.0,62.0,0.4,0.4,,,,,,,0.3424657534246575,0.34177215189873417,0.34211895266169584,0.3,0.3,0.07,0.07,0.03,0.03,22.0,0.4484304932735426,0.6024096385542169,0.050840131827759594,0.5305463165333173,0.5723514046165208,0.5005005005005004,0.07185090411602035,VALUABLE,BET,0.5,0.42500000000000004,2.549999999999991,-1.575000000000002
2023-07-30,Bundesliga 2,2023/24,Braunschweig,Holstein Kiel,0.0,1.0,0.0,0.0,4.0,10.0,10.0,13.0,9.0,15.0,2.0,4.0,1.61,2.28,1.85,,,A,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.26666666666666666,,,,,,,1.4,2.4,1.0,11.2,4.2,3.6,10.8,,,0.4,0.8,0.6,0.6,2.0,2.4,1.0,12.4,5.8,3.8,14.2,,,1.0,1.2,1.0,0.8,1.4,0.6153846153846154,1.5384615384615383,1.2307692307692308,1.846153846153846,2.964968152866242,0.944360902255639,1.3490870032223414,1.6189044038668097,1.6189044038668097,63.0,63.0,0.0,0.2,,,,,,,0.37500000000000006,0.46774193548387094,0.4213709677419355,0.3,0.3,0.07,0.07,0.03,0.03,22.0,0.6211180124223602,0.4385964912280702,0.059714503650430295,0.6602601118038804,0.5720715180803073,0.5005005005005004,0.07157101757980688,VALUABLE,BET,0.5,-0.5,2.049999999999991,-2.075000000000002
2023-07-30,Bundesliga 2,2023/24,Hansa Rostock,Nurnberg,2.0,0.0,1.0,0.0,6.0,6.0,15.0,13.0,14.0,18.0,4.0,7.0,2.26,1.62,1.85,,,H,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.2857142857142857,0.3888888888888889,,,,,,,1.4,0.4,0.4,10.6,3.2,4.4,12.6,,,0.8,0.0,0.6,0.2,1.2,1.6,0.6,13.2,3.4,4.8,8.4,,,0.6,0.6,0.8,0.2,1.4,1.2307692307692308,0.923076923076923,0.0,0.923076923076923,2.9615384615384617,0.9454545454545453,0.8103896103896103,0.2701298701298701,1.0805194805194804,63.0,63.0,0.4,0.4,,,,,,,0.30188679245283023,0.25757575757575757,0.2797312750142939,0.3,0.3,0.07,0.07,0.03,0.03,22.0,0.4424778761061947,0.6172839506172839,0.05976182672347852,0.48157042406394945,0.5712696001806749,0.5005005005005004,0.07076909968017442,VALUABLE,BET,0.5,-0.5,1.549999999999991,-2.575000000000002
2023-07-30,Bundesliga 2,2023/24,Greuther Furth,Paderborn,5.0,0.0,3.0,0.0,5.0,2.0,9.0,5.0,24.0,7.0,11.0,0.0,1.64,2.23,1.85,,,H,5.0,1.0,1.0,1.0,0.0,3.0,1.0,1.0,0.4583333333333333,0.0,,,,,,,1.6,1.4,0.6,13.8,5.2,6.8,11.2,,,0.4,0.8,0.8,0.4,2.4,1.6,0.8,15.6,6.0,4.2,10.4,,,1.0,1.2,1.0,0.8,1.4,0.6153846153846154,1.5384615384615383,1.2307692307692308,1.846153846153846,2.9584664536741214,1.0816414686825055,1.622462203023758,0.9464362850971921,1.0816414686825055,63.0,63.0,0.2,0.8,,,,,,,0.37681159420289856,0.38461538461538464,0.3807134894091416,0.3,0.3,0.07,0.07,0.03,0.03,22.0,0.6097560975609756,0.4484304932735426,0.05818659083451827,0.7618966944464556,0.5718073428154814,0.5005005005005004,0.07130684231498097,VALUABLE,BET,0.5,-0.5,1.049999999999991,-3.075000000000002
2023-08-04,Bundesliga 2,2023/24,Paderborn,Osnabruck,1.0,1.0,0.0,0.0,7.0,7.0,11.0,12.0,15.0,15.0,5.0,5.0,1.44,2.71,1.85,,,D,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,,,,,,,1.4,2.4,0.8,14.0,4.8,3.8,9.6,,,0.6,1.8,1.0,0.8,2.0,3.0,1.0,18.0,7.0,4.0,11.0,,,1.0,2.0,1.0,1.0,1.6,0.923076923076923,1.5384615384615383,2.769230769230769,3.0769230769230766,2.9525316455696204,0.9483386923901392,1.3547695605573418,1.6257234726688101,2.0321543408360125,5.0,6.0,0.8,0.8,,,,,,,0.34285714285714286,0.3888888888888889,0.3658730158730159,0.3,0.3,0.07,0.07,0.03,0.03,22.0,0.6944444444444444,0.36900369003690037,0.0634481344813449,0.6602601118038804,0.572668167847108,0.5005005005005004,0.07216766734660751,VALUABLE,BET,0.5,0.42500000000000004,1.474999999999991,-2.650000000000002
2023-08-04,Championship,2023/24,Sheffield Weds,Southampton,1.0,2.0,0.0,1.0,3.0,6.0,12.0,10.0,8.0,23.0,1.0,7.0,1.98,1.83,1.85,,,A,3.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.125,0.30434782608695654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,2.431159420289855,,,,,89.0,,0.4,0.4,,,,,,,,,0.33999999999999997,0.3,0.3,0.07,0.07,0.03,0.03,22.0,0.5050505050505051,0.5464480874316939,0.0514985924821989,0.0011484812448623316,0.5716808557699561,0.5005005005005004,0.07118035526945565,VALUABLE,BET,0.5,0.42500000000000004,1.899999999999991,-2.225000000000002
2023-08-04,Bundesliga 2,2023/24,Hertha,Wehen,0.0,1.0,0.0,0.0,6.0,4.0,9.0,9.0,21.0,12.0,8.0,5.0,1.65,2.2,1.85,,,A,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38095238095238093,0.4166666666666667,,,,,,,0.0,1.0,0.0,12.0,4.0,8.0,11.0,,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,9.0,1.0,3.0,10.0,,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.5384615384615383,2.958730158730159,0.0,0.6759656652360515,0.6759656652360515,0.6759656652360515,6.0,6.0,0.6,0.6,,,,,,,0.3333333333333333,0.1111111111111111,0.2222222222222222,0.3,0.3,0.07,0.07,0.03,0.03,22.0,0.6060606060606061,0.45454545454545453,0.06060606060606055,0.1428875109080303,0.5708932470835785,0.5005005005005004,0.07039274658307804,VALUABLE,BET,0.5,-0.5,1.399999999999991,-2.725000000000002
2023-08-05,League One,2023/24,Shrewsbury,Cheltenham,1.0,0.0,0.0,0.0,5.0,4.0,10.0,7.0,12.0,16.0,3.0,4.0,2.24,1.63,1.85,,,H,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,,,,,,,0.6,1.6,0.6,8.6,2.2,3.2,10.8,,,0.2,0.2,0.4,0.0,2.0,1.8,1.0,14.8,6.0,3.2,12.6,,,1.0,0.6,1.0,0.4,1.2,0.3076923076923077,1.5384615384615383,0.3076923076923077,0.923076923076923,2.553763440860215,0.46989473684210525,1.5663157894736843,1.2530526315789474,1.4096842105263159,90.0,90.0,0.2,0.6,,,,,,,0.2558139534883721,0.4054054054054054,0.33060967944688874,0.3,0.3,0.07,0.07,0.03,0.03,22.0,0.4464285714285714,0.6134969325153374,0.05992550394390883,0.48157042406394956,0.5719077973235003,0.5005005005005004,0.07140729682299984,VALUABLE,BET,0.5,-0.5,0.899999999999991,-3.225000000000002
2023-08-05,Championship,2023/24,Bristol City,Preston,1.0,1.0,0.0,0.0,2.0,4.0,10.0,11.0,5.0,11.0,2.0,3.0,2.19,1.68,1.85,,,D,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.4,0.2727272727272727,,,,,,,1.0,1.2,0.4,8.0,3.0,4.4,8.6,,,0.4,0.4,0.8,0.0,0.8,2.8,0.6,9.4,3.0,3.8,13.0,,,0.0,1.0,0.6,0.2,0.4,0.6153846153846154,0.0,0.6153846153846154,1.5384615384615383,2.4382826475849733,0.8202494497432135,0.6561995597945708,0.9842993396918561,2.2966984592809974,89.0,89.0,0.2,0.4,,,,,,,0.375,0.3191489361702127,0.34707446808510634,0.3,0.3,0.07,0.07,0.03,0.03,22.0,0.4566210045662101,0.5952380952380952,0.051859099804305364,0.26937891406058756,0.5718563395646082,0.5005005005005004,0.0713558390641078,VALUABLE,BET,0.5,0.42500000000000004,1.324999999999991,-2.8000000000000016
2023-08-05,Championship,2023/24,Middlesbrough,Millwall,0.0,1.0,0.0,0.0,12.0,6.0,3.0,8.0,16.0,12.0,2.0,2.0,2.05,1.77,1.85,,,A,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.16666666666666666,,,,,,,2.0,1.2,0.6,10.6,3.6,6.0,8.8,,,1.2,0.6,0.8,0.4,1.8,1.8,0.6,13.6,3.8,4.4,8.6,,,1.2,0.8,1.0,0.6,2.4,1.846153846153846,1.846153846153846,0.923076923076923,1.2307692307692308,2.4408602150537635,1.6387665198237884,1.4748898678414097,0.9832599118942731,1.4748898678414097,89.0,89.0,0.4,0.8,,,,,,,0.339622641509434,0.27941176470588236,0.3095172031076582,0.3,0.3,0.07,0.07,0.03,0.03,22.0,0.48780487804878053,0.5649717514124294,0.05277662946120998,0.7311033222888895,0.571818507852,0.5005005005005004,0.07131800735149951,VALUABLE,BET,0.5,-0.5,0.8249999999999911,-3.3000000000000016
2023-08-05,League One,2023/24,Charlton,Leyton Orient,1.0,0.0,1.0,0.0,2.0,3.0,9.0,14.0,13.0,8.0,5.0,3.0,1.95,1.83,1.85,,,H,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.38461538461538464,0.375,,,,,,,1.6,2.6,0.8,12.0,4.2,4.4,10.2,,,0.6,0.6,0.8,0.4,,,,,,,,,,,,,,0.6,0.923076923076923,,0.923076923076923,,2.5615942028985508,1.2492220650636492,,2.02998585572843,,90.0,89.0,0.6,0.0,,,,,,,0.35000000000000003,,0.34,0.3,0.3,0.07,0.07,0.03,0.03,22.0,0.5128205128205129,0.5464480874316939,0.05926860025220693,0.24277679280141495,0.5717269517587932,0.5005005005005004,0.07122645125829274,VALUABLE,BET,0.5,-0.5,0.3249999999999911,-3.8000000000000016
2023-08-05,Championship,2023/24,Norwich,Hull,2.0,1.0,1.0,1.0,9.0,4.0,14.0,12.0,28.0,8.0,5.0,3.0,1.88,1.92,1.85,,,H,3.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,0.17857142857142858,0.375,,,,,,,0.6,2.4,0.6,14.4,3.6,5.8,10.4,,,0.4,1.8,1.0,0.6,0.6,0.8,0.2,7.2,1.8,3.4,8.8,,,0.6,0.2,0.6,0.2,1.0,0.6153846153846154,0.923076923076923,2.769230769230769,0.3076923076923077,2.4388489208633093,0.4920353982300885,0.4920353982300885,1.968141592920354,0.6560471976401181,89.0,89.0,0.6,0.4,,,,,,,0.25,0.25,0.25,0.3,0.3,0.07,0.07,0.03,0.03,22.0,0.5319148936170213,0.5208333333333334,0.05274822695035475,0.12051290121636993,0.572074332888747,0.5005005005005004,0.07157383238824655,VALUABLE,BET,0.5,0.42500000000000004,0.7499999999999911,-3.3750000000000018
2023-08-05,League One,2023/24,Wycombe,Exeter,0.0,3.0,0.0,2.0,4.0,5.0,11.0,12.0,10.0,11.0,1.0,7.0,1.87,1.89,1.85,,,A,3.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.1,0.6363636363636364,,,,,,,0.8,1.8,0.6,14.0,4.8,6.8,12.2,,,0.6,0.6,0.8,0.4,1.0,2.6,0.8,9.8,2.6,4.6,11.0,,,0.0,1.0,0.2,0.2,0.6,0.923076923076923,0.0,0.923076923076923,1.5384615384615383,2.5529622980251347,0.6267229254571027,0.7834036568213784,1.410126582278481,2.0368495077355835,90.0,90.0,0.4,0.8,,,,,,,0.34285714285714286,0.2653061224489796,0.3040816326530612,0.3,0.3,0.07,0.07,0.03,0.03,22.0,0.53475935828877,0.5291005291005292,0.06385988738929926,0.26937891406058756,0.5726497538011948,0.5005005005005004,0.07214925330069433,VALUABLE,BET,0.5,-0.5,0.24999999999999112,-3.8750000000000018
2023-08-05,League One,2023/24,Reading,Peterboro,0.0,1.0,0.0,1.0,6.0,6.0,12.0,9.0,15.0,13.0,4.0,6.0,1.9,1.87,1.85,,,A,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.26666666666666666,0.46153846153846156,,,,,,,0.6,1.2,0.2,11.6,2.0,5.6,10.6,,,0.0,0.2,0.2,0.0,0.8,1.2,0.4,13.0,4.4,5.2,11.6,,,0.6,0.4,0.8,0.2,0.6,0.0,0.923076923076923,0.3076923076923077,0.6153846153846154,2.555755395683453,0.4695285010555947,0.6260380014074596,0.9390570021111894,0.9390570021111894,89.0,90.0,0.6,0.4,,,,,,,0.1724137931034483,0.3384615384615385,0.2554376657824934,0.3,0.3,0.07,0.07,0.03,0.03,22.0,0.5263157894736842,0.53475935828877,0.06107514776245404,0.16650226187737027,0.572575317656853,0.5005005005005004,0.07207481715635256,VALUABLE,BET,0.5,-0.5,-0.2500000000000089,-4.375000000000002
2023-08-05,League One,2023/24,Portsmouth,Bristol Rvs,1.0,1.0,0.0,1.0,11.0,3.0,14.0,13.0,21.0,10.0,5.0,6.0,1.84,1.93,1.85,,,D,2.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.23809523809523808,0.6,,,,,,,1.2,1.0,0.2,12.0,4.6,5.6,10.2,,,0.6,0.4,0.6,0.4,0.6,1.8,0.4,10.2,2.6,4.4,11.8,,,0.2,0.8,0.6,0.4,0.8,0.923076923076923,0.3076923076923077,0.6153846153846154,1.2307692307692308,2.556756756756757,0.9386892177589852,0.4693446088794926,0.7822410147991543,1.4080338266384778,90.0,90.0,0.6,0.6,,,,,,,0.3833333333333333,0.25490196078431376,0.3191176470588235,0.3,0.3,0.07,0.07,0.03,0.03,22.0,0.5434782608695652,0.5181347150259068,0.06161297589547199,0.26937891406058745,0.5717731467741065,0.5005005005005004,0.07127264627360608,VALUABLE,BET,0.5,0.42500000000000004,0.17499999999999116,-3.950000000000002
2023-08-05,League One,2023/24,Northampton,Stevenage,0.0,1.0,0.0,0.0,7.0,4.0,13.0,12.0,8.0,14.0,0.0,5.0,2.36,1.56,1.85,,,A,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35714285714285715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,2.55956678700361,,,,,89.0,89.0,0.2,0.45,,,,,,,,,0.33999999999999997,0.3,0.3,0.07,0.07,0.03,0.03,22.0,0.42372881355932207,0.641025641025641,0.06475445458496298,0.0011484812448623316,0.5718270554642942,0.5005005005005004,0.07132655496379381,VALUABLE,BET,0.5,-0.5,-0.32500000000000884,-4.450000000000002
2023-08-05,League One,2023/24,Derby,Wigan,1.0,2.0,0.0,1.0,11.0,4.0,11.0,6.0,21.0,7.0,5.0,3.0,1.91,1.86,1.85,,,A,3.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.23809523809523808,0.42857142857142855,,,,,,,1.0,0.8,0.2,14.6,6.2,6.4,10.8,,,0.2,0.4,0.6,0.0,0.8,0.6,0.2,11.6,3.0,4.4,11.6,,,0.2,0.4,0.4,0.2,0.4,0.3076923076923077,0.3076923076923077,0.6153846153846154,0.6153846153846154,2.5587703435804703,0.781625441696113,0.6253003533568905,0.6253003533568905,0.4689752650176678,90.0,89.0,0.55,0.2,,,,,,,0.4246575342465754,0.25862068965517243,0.34163911195087393,0.3,0.3,0.07,0.07,0.03,0.03,22.0,0.5235602094240838,0.5376344086021505,0.06119461802623416,0.26937891406058756,0.5721432041157584,0.5005005005005004,0.07164270361525793,VALUABLE,BET,0.5,0.42500000000000004,0.09999999999999121,-4.025000000000002
2023-08-05,Championship,2023/24,Blackburn,West Brom,2.0,1.0,2.0,0.0,6.0,5.0,11.0,11.0,12.0,14.0,3.0,4.0,2.16,1.7,1.85,,,H,3.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,0.25,0.2857142857142857,,,,,,,1.4,1.4,0.2,10.2,4.4,6.6,10.4,,,0.4,0.6,0.4,0.2,1.4,1.6,0.6,12.0,4.0,3.6,10.2,,,0.8,0.4,0.8,0.4,1.2000000000000002,0.6153846153846154,1.2307692307692308,0.923076923076923,0.6153846153846154,2.4398563734290843,1.147608535688006,1.147608535688006,1.147608535688006,1.311552612214864,89.0,89.0,0.0,0.6,,,,,,,0.4313725490196079,0.3333333333333333,0.3823529411764706,0.3,0.3,0.07,0.07,0.03,0.03,22.0,0.4629629629629629,0.5882352941176471,0.05119825708060999,0.5305463165333173,0.5722973329246046,0.5005005005005004,0.07179683242410417,VALUABLE,BET,0.5,0.42500000000000004,0.5249999999999913,-3.6000000000000014
2023-08-05,League One,2023/24,Carlisle,Fleetwood Town,1.0,1.0,1.0,1.0,5.0,2.0,8.0,18.0,15.0,13.0,6.0,5.0,2.26,1.62,1.85,,,D,2.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,0.4,0.38461538461538464,,,,,,,,,,,,,,,,,,,,1.6,1.2,0.4,11.6,4.8,4.6,11.2,,,0.6,0.2,0.6,0.2,0.6,,0.923076923076923,,0.3076923076923077,2.550983899821109,,1.2544179523141656,,0.9408134642356241,89.0,90.0,0.6,0.4,,,,,,,,0.41379310344827586,0.38189655172413794,0.3,0.3,0.07,0.07,0.03,0.03,22.0,0.4424778761061947,0.6172839506172839,0.05976182672347852,0.24277679280141495,0.571935825806241,0.5005005005005004,0.0714353253057406,VALUABLE,BET,0.5,0.42500000000000004,0.9499999999999913,-3.1750000000000016
2023-08-05,Championship,2023/24,Watford,QPR,4.0,0.0,4.0,0.0,8.0,2.0,8.0,15.0,23.0,4.0,12.0,1.0,1.95,1.85,1.85,,,H,4.0,1.0,1.0,1.0,0.0,4.0,1.0,1.0,0.5217391304347826,0.25,,,,,,,1.4,1.2,0.4,11.8,3.6,5.8,11.4,,,0.6,0.8,0.8,0.2,0.8,1.4,0.4,7.8,2.6,4.6,10.6,,,0.2,0.4,0.6,0.0,0.8,0.923076923076923,0.3076923076923077,1.2307692307692308,0.6153846153846154,2.4375,1.1487179487179486,0.6564102564102564,0.9846153846153846,1.1487179487179486,89.0,89.0,0.4,0.4,,,,,,,0.30508474576271183,0.33333333333333337,0.3192090395480226,0.3,0.3,0.07,0.07,0.03,0.03,22.0,0.5128205128205129,0.5405405405405405,0.053361053361053346,0.37728625000368377,0.5723070120934172,0.5005005005005004,0.07180651159291673,VALUABLE,BET,0.5,-0.5,0.4499999999999913,-3.6750000000000016
2023-08-05,League One,2023/24,Blackpool,Burton,2.0,0.0,2.0,0.0,7.0,4.0,10.0,12.0,15.0,9.0,4.0,3.0,1.71,2.1,1.85,,,H,2.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.26666666666666666,0.3333333333333333,,,,,,,1.0,1.0,0.2,11.0,3.6,5.2,9.8,,,0.6,0.4,0.8,0.2,0.4,0.4,0.0,7.4,2.0,4.0,11.4,,,0.2,0.2,0.4,0.0,0.8,0.923076923076923,0.3076923076923077,0.6153846153846154,0.3076923076923077,2.55,0.7843137254901962,0.3137254901960785,0.7843137254901962,0.3137254901960785,89.0,90.0,0.55,0.6,,,,,,,0.32727272727272727,0.27027027027027023,0.2987714987714988,0.3,0.3,0.07,0.07,0.03,0.03,22.0,0.5847953216374269,0.47619047619047616,0.06098579782790292,0.16650226187737005,0.5717658272519545,0.5005005005005004,0.07126532675145403,VALUABLE,BET,0.5,-0.5,-0.050000000000008704,-4.175000000000002
2023-08-05,League One,2023/24,Cambridge,Oxford,2.0,0.0,2.0,0.0,2.0,10.0,9.0,10.0,10.0,10.0,6.0,3.0,2.1,1.71,1.85,,,H,2.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.6,0.3,,,,,,,1.2,1.4,0.6,11.8,4.4,5.8,8.0,,,0.8,0.8,1.0,0.6,1.8,1.0,0.6,16.0,5.2,6.2,12.6,,,0.8,0.4,1.0,0.2,1.6,1.2307692307692308,1.2307692307692308,1.2307692307692308,0.6153846153846154,2.5577264653641207,0.9383333333333334,1.4075,1.0947222222222222,0.7819444444444444,90.0,90.0,0.55,0.45,,,,,,,0.3728813559322034,0.325,0.34894067796610173,0.3,0.3,0.07,0.07,0.03,0.03,22.0,0.47619047619047616,0.5847953216374269,0.06098579782790292,0.5768099188731564,0.5720502688191398,0.5005005005005004,0.07154976831863935,VALUABLE,BET,0.5,-0.5,-0.5500000000000087,-4.675000000000002
2023-08-05,League One,2023/24,Barnsley,Port Vale,7.0,0.0,2.0,0.0,3.0,6.0,15.0,14.0,12.0,13.0,8.0,4.0,2.04,1.75,1.85,,,H,7.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,0.6666666666666666,0.3076923076923077,,,,,,,1.2,1.8,0.4,13.6,4.2,4.2,12.4,,,0.4,0.6,0.8,0.2,1.6,2.2,0.8,10.0,3.4,4.6,12.4,,,1.2,1.0,1.0,0.6,1.6,0.6153846153846154,1.846153846153846,0.923076923076923,1.5384615384615383,2.5498220640569396,0.9412421493370551,1.254989532449407,1.4118632240055826,1.7256106071179345,90.0,90.0,0.6,0.6,,,,,,,0.3088235294117647,0.33999999999999997,0.32441176470588234,0.3,0.3,0.07,0.07,0.03,0.03,22.0,0.49019607843137253,0.5714285714285714,0.06162464985994398,0.5305463165333173,0.572416832365006,0.5005005005005004,0.07191633186450552,VALUABLE,BET,0.5,-0.5,-1.0500000000000087,-5.175000000000002
2023-08-05,Ligue 2,2023/24,Valenciennes,Auxerre,1.0,4.0,1.0,1.0,6.0,7.0,10.0,15.0,12.0,19.0,5.0,6.0,2.1,1.7,1.85,,,A,5.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.4166666666666667,0.3157894736842105,,,,,,,1.4,1.2,0.2,10.4,3.6,3.6,12.2,,,0.6,0.2,0.4,0.4,,,,,,,,,,,,,,0.6,0.923076923076923,,0.3076923076923077,,2.402061855670103,1.165665236051502,,0.9991416309012876,,64.0,,0.8,0.6,,,,,,,0.34615384615384615,,0.33807692307692305,0.3,0.3,0.07,0.07,0.03,0.03,22.0,0.47619047619047616,0.5882352941176471,0.06442577030812324,0.19115316946194183,0.5712740141146349,0.5005005005005004,0.07077351361413442,VALUABLE,BET,0.5,0.42500000000000004,-0.6250000000000087,-4.750000000000002
2023-08-05,Bundesliga 2,2023/24,St Pauli,Fortuna Dusseldorf,0.0,0.0,0.0,0.0,4.0,8.0,11.0,8.0,13.0,10.0,5.0,3.0,1.81,1.97,1.85,,,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38461538461538464,0.3,,,,,,,2.0,1.0,0.6,14.4,5.2,4.4,10.0,,,0.4,0.4,0.6,0.2,2.0,0.6,0.6,10.8,5.2,3.8,10.8,,,1.0,0.4,0.6,0.4,1.4,0.6153846153846154,1.5384615384615383,0.6153846153846154,0.6153846153846154,2.95,1.3559322033898304,1.3559322033898304,0.6779661016949152,0.4067796610169491,7.0,7.0,0.2,0.6,,,,,,,0.3611111111111111,0.48148148148148145,0.4212962962962963,0.3,0.3,0.07,0.07,0.03,0.03,22.0,0.5524861878453039,0.5076142131979695,0.06010040104327352,0.7618966944464556,0.5705554382721633,0.5005005005005004,0.07005493777166283,VALUABLE,BET,0.5,-0.5,-1.1250000000000087,-5.250000000000002
