date,league,season,home_team,away_team,home_goals,away_goals,ht_home_goals,ht_away_goals,home_corners,away_corners,home_fouls,away_fouls,home_shots,away_shots,home_sot,away_sot,odds_over25,odds_under25,ftr,total_goals,over25,btts,ht_total_goals,ht_over05,ht_over15,home_sot_ratio,away_sot_ratio,home_scored_last5,home_conceded_last5,home_over25_last5,home_shots_last5,home_sot_last5,home_corners_pg_roll,home_fouls_pg_roll,home_ht_scored_last5,home_ht_conceded_last5,home_ht_over05_rate,home_ht_over15_rate,away_scored_last5,away_conceded_last5,away_over25_last5,away_shots_last5,away_sot_last5,away_corners_pg_roll,away_fouls_pg_roll,away_ht_scored_last5,away_ht_conceded_last5,away_ht_over05_rate,away_ht_over15_rate,combined_ht_goals_avg,home_ht_attack_str,away_ht_attack_str,home_ht_defense_str,away_ht_defense_str,league_avg_goals,home_attack_str,away_attack_str,home_defense_str,away_defense_str,home_rest_days,away_rest_days,home_advantage,away_home_adv_factor,home_sot_ratio_last5,away_sot_ratio_last5,combined_sot_ratio,home_sp_goals_pg,away_sp_goals_pg,home_pen_goals_pg,away_pen_goals_pg,home_fk_goals_pg,away_fk_goals_pg,referee_foul_avg,implied_prob_over,implied_prob_under,bookmaker_overround,p_over25_poisson_dc,p_over25,impl_prob_over,impl_prob_under,edge_over,edge_under,kelly_over,kelly_under,ev_over,ev_under,both_losing,stake_over,stake_under,tier_over,tier_under,min_odds_blocked,bet,bet_stake,best_edge,best_side,signal_tier,pnl,cumulative_pnl,drawdown
2023-10-28,Ligue 2,2023/24,Auxerre,Dunkerque,0.0,1.0,0.0,0.0,12.0,6.0,10.0,10.0,24.0,8.0,6.0,2.0,1.54,2.4,A,1.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,2.4,0.6,0.6,13.4,4.8,6.4,11.8,1.2,0.0,1.0,0.2,1.0,2.4,0.6,13.2,3.4,6.0,14.6,0.4,0.6,0.6,0.2,1.6,1.846153846153846,0.6153846153846154,0.0,0.923076923076923,2.40973630831643,1.991919191919192,0.82996632996633,0.497979797979798,1.991919191919192,7.0,7.0,0.4,0.4,0.3582089552238806,0.25757575757575757,0.30789235639981904,0.3,0.3,0.07,0.07,0.03,0.03,22.0,0.6493506493506493,0.4166666666666667,0.06601731601731609,0.6602601118038804,0.5121216244253445,0.6493506493506493,0.4166666666666667,-0.13722902492530487,0.07121170890798884,0.0,0.12207721527083802,-0.2113326983849695,0.1709081013791732,False,0.0,1.0,AVOID,VALUABLE,False,UNDER,1.0,0.07121170890798884,UNDER,VALUABLE,1.4,-25.67999999999999,-53.90999999999999
2023-10-28,Ligue 2,2023/24,Amiens,Laval,0.0,0.0,0.0,0.0,2.0,5.0,13.0,12.0,8.0,10.0,4.0,5.0,2.36,1.56,D,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.4,1.2,0.2,12.0,4.6,4.6,19.2,0.4,0.8,0.6,0.4,1.0,0.4,0.2,12.6,4.0,4.2,16.6,0.2,0.2,0.4,0.0,0.6000000000000001,0.6153846153846154,0.3076923076923077,1.2307692307692308,0.3076923076923077,2.4146341463414633,0.33131313131313134,0.8282828282828283,0.9939393939393939,0.33131313131313134,7.0,5.0,0.4,0.6,0.3833333333333333,0.31746031746031744,0.3503968253968254,0.3,0.3,0.07,0.07,0.03,0.03,22.0,0.42372881355932207,0.641025641025641,0.06475445458496298,0.16650226187737005,0.5095763344220036,0.42372881355932207,0.641025641025641,0.08584752086268149,-0.15060197544764453,0.14897069796759443,0.0,0.2026001492359283,-0.23493908169832547,False,1.0,0.0,MARKSMAN,AVOID,False,OVER,1.0,0.08584752086268149,OVER,MARKSMAN,-1.0,-26.67999999999999,-54.90999999999999
2023-10-28,Ligue 2,2023/24,Bordeaux,Rodez,2.0,2.0,2.0,1.0,3.0,4.0,12.0,12.0,11.0,9.0,6.0,3.0,1.74,2.06,D,4.0,1.0,1.0,3.0,1.0,1.0,0.5454545454545454,0.3333333333333333,0.2,1.2,0.0,16.4,5.0,5.8,12.8,0.2,0.8,0.8,0.2,2.2,1.8,0.8,17.0,5.4,6.6,11.8,0.6,1.0,0.8,0.2,0.8,0.3076923076923077,0.923076923076923,1.2307692307692308,1.5384615384615383,2.4114052953156824,0.16587837837837838,1.8246621621621621,0.9952702702702702,1.4929054054054054,7.0,7.0,0.2,0.8,0.30487804878048785,0.31764705882352945,0.3112625538020086,0.3,0.3,0.07,0.07,0.03,0.03,22.0,0.5747126436781609,0.4854368932038835,0.060149536882044385,0.4561868841166704,0.5133160846014023,0.5747126436781609,0.4854368932038835,-0.06139655907675856,0.0012470221947141757,0.0,0.0024234582274634503,-0.1068300127935599,0.002568865721111202,False,0.0,0.0,AVOID,AVOID,False,AVOID,0.0,0.0012470221947141757,UNDER,AVOID,0.0,-26.67999999999999,-54.90999999999999
2023-10-28,League Two,2023/24,Sutton,Bradford,2.0,1.0,1.0,0.0,6.0,8.0,13.0,13.0,11.0,10.0,2.0,1.0,1.95,1.8,H,3.0,1.0,1.0,1.0,1.0,0.0,0.18181818181818182,0.1,1.6,2.2,0.8,9.0,2.8,4.4,10.2,1.0,0.8,0.8,0.4,1.0,1.4,0.4,12.8,3.6,5.6,12.0,0.2,0.6,0.4,0.2,1.2,1.5384615384615383,0.3076923076923077,1.2307692307692308,0.923076923076923,2.5176151761517613,1.271044133476857,0.7944025834230356,1.7476856835306784,1.1121636167922497,4.0,4.0,0.4,0.0,0.3111111111111111,0.28125,0.29618055555555556,0.3,0.3,0.07,0.07,0.03,0.03,22.0,0.5128205128205129,0.5555555555555556,0.06837606837606858,0.48157042406394945,0.5139595036408642,0.5128205128205129,0.5555555555555556,0.0011389908203512933,-0.06951505919641976,0.002337928525984321,0.0,0.002221032099685022,-0.12512710655355558,False,0.0,0.0,AVOID,AVOID,False,AVOID,0.0,0.0011389908203512933,OVER,AVOID,0.0,-26.67999999999999,-54.90999999999999
2023-10-28,League Two,2023/24,Notts County,Wrexham,0.0,2.0,0.0,0.0,10.0,7.0,6.0,15.0,16.0,15.0,6.0,8.0,1.46,2.6,A,2.0,0.0,0.0,0.0,0.0,0.0,0.375,0.5333333333333333,2.0,1.4,0.8,10.4,4.0,4.6,7.8,1.6,0.2,1.0,0.6,1.4,0.8,0.4,12.2,3.8,7.6,9.0,0.6,0.4,0.6,0.2,2.2,2.4615384615384617,0.923076923076923,0.3076923076923077,0.6153846153846154,2.5183175033921303,1.5883620689655171,1.111853448275862,1.111853448275862,0.6353448275862069,4.0,4.0,0.6,0.4,0.3846153846153846,0.3114754098360656,0.3480453972257251,0.3,0.3,0.07,0.07,0.03,0.03,22.0,0.684931506849315,0.3846153846153846,0.06954689146469972,0.6602601118038804,0.5157211996619935,0.684931506849315,0.3846153846153846,-0.16921030718732155,0.09966341572262194,0.0,0.16195305054926062,-0.24704704849348946,0.2591248808788171,False,0.0,1.0,AVOID,MARKSMAN,False,UNDER,1.0,0.09966341572262194,UNDER,MARKSMAN,1.6,-25.079999999999988,-53.30999999999999
2023-10-28,Ligue 2,2023/24,Pau FC,Grenoble,3.0,2.0,1.0,1.0,5.0,4.0,18.0,11.0,15.0,7.0,7.0,4.0,2.1,1.7,H,5.0,1.0,1.0,2.0,1.0,1.0,0.4666666666666667,0.5714285714285714,1.4,1.6,0.6,10.4,4.6,3.6,14.0,0.6,0.6,0.8,0.4,2.2,1.4,0.8,9.8,5.0,2.8,13.6,1.0,1.0,1.0,0.6,1.6,0.923076923076923,1.5384615384615383,0.923076923076923,1.5384615384615383,2.406122448979592,1.1636980491942321,1.828668363019508,1.3299406276505512,1.1636980491942321,7.0,7.0,0.6,0.6,0.44230769230769224,0.5102040816326531,0.4762558869701726,0.3,0.3,0.07,0.07,0.03,0.03,22.0,0.47619047619047616,0.5882352941176471,0.06442577030812324,0.6972531552839984,0.511420070920121,0.47619047619047616,0.5882352941176471,0.03522959472964482,-0.09965536503776806,0.06725649902932189,0.0,0.07398214893225412,-0.1694141205642057,False,0.0,0.0,AVOID,AVOID,False,AVOID,0.0,0.03522959472964482,OVER,AVOID,0.0,-25.079999999999988,-53.30999999999999
2023-10-28,League Two,2023/24,Stockport,Tranmere,2.0,0.0,1.0,0.0,13.0,3.0,5.0,7.0,26.0,9.0,7.0,4.0,1.71,2.06,H,2.0,0.0,0.0,1.0,1.0,0.0,0.2692307692307692,0.4444444444444444,2.2,0.6,0.4,11.8,5.2,5.0,10.4,1.0,0.2,0.6,0.4,1.0,1.6,0.6,11.0,3.8,4.0,8.8,0.4,0.8,0.8,0.2,1.4,1.5384615384615383,0.6153846153846154,0.3076923076923077,1.2307692307692308,2.5190217391304346,1.7467098166127295,0.7939590075512406,0.47637540453074434,1.270334412081985,4.0,4.0,0.6,0.2,0.4406779661016949,0.34545454545454546,0.39306625577812015,0.3,0.3,0.07,0.07,0.03,0.03,22.0,0.5847953216374269,0.4854368932038835,0.07023221484131037,0.6200962589216269,0.5115811506126106,0.5847953216374269,0.4854368932038835,-0.07321417102481631,0.0029819561835059405,0.0,0.0057951223943606325,-0.12519623245243588,0.006142829738022238,False,0.0,0.0,AVOID,AVOID,False,AVOID,0.0,0.0029819561835059405,UNDER,AVOID,0.0,-25.079999999999988,-53.30999999999999
2023-10-28,League One,2023/24,Reading,Portsmouth,2.0,3.0,2.0,2.0,6.0,9.0,14.0,8.0,13.0,18.0,5.0,9.0,1.82,1.95,A,5.0,1.0,1.0,4.0,1.0,1.0,0.38461538461538464,0.5,0.6,2.2,0.8,14.2,5.4,6.6,10.2,0.2,0.8,0.6,0.4,1.4,0.4,0.4,14.8,4.6,8.4,10.0,0.4,0.4,0.4,0.2,0.6000000000000001,0.3076923076923077,0.6153846153846154,1.2307692307692308,0.6153846153846154,2.5350756533700136,0.4733586543678785,1.1045035268583832,1.7356483993488878,0.31557243624525233,4.0,4.0,0.6,0.0,0.3802816901408451,0.31081081081081074,0.34554625047582793,0.3,0.3,0.07,0.07,0.03,0.03,22.0,0.5494505494505494,0.5128205128205129,0.06227106227106227,0.3233235838169366,0.5152397005722706,0.5494505494505494,0.5128205128205129,-0.03421084887827874,-0.02806021339278353,0.0,0.0,-0.062263744958467315,-0.054717416115927876,False,0.0,0.0,AVOID,AVOID,False,AVOID,0.0,-0.02806021339278353,UNDER,AVOID,0.0,-25.079999999999988,-53.30999999999999
2023-10-28,Bundesliga 2,2023/24,Schalke 04,Hannover,3.0,2.0,1.0,0.0,4.0,5.0,15.0,15.0,11.0,14.0,6.0,3.0,1.58,2.31,H,5.0,1.0,1.0,1.0,1.0,0.0,0.5454545454545454,0.21428571428571427,1.4,2.8,1.0,13.4,4.6,7.4,15.6,0.4,1.4,1.0,0.6,2.6,1.0,0.6,14.4,6.0,3.8,12.4,1.2,0.2,1.0,0.4,1.6,0.6153846153846154,1.846153846153846,2.1538461538461537,0.3076923076923077,3.0124688279301743,0.9294701986754967,1.7261589403973512,1.8589403973509935,0.6639072847682119,6.0,8.0,0.2,0.2,0.34328358208955223,0.41666666666666663,0.37997512437810943,0.3,0.3,0.07,0.07,0.03,0.03,22.0,0.6329113924050632,0.4329004329004329,0.06581182530549601,0.7618966944464556,0.512706459560446,0.6329113924050632,0.4329004329004329,-0.1202049328446172,0.05439310753912108,0.0,0.09591456367585476,-0.18992379389449518,0.12564807841536968,False,0.0,1.0,AVOID,VALUABLE,False,UNDER,1.0,0.05439310753912108,UNDER,VALUABLE,-1.0,-26.079999999999988,-54.30999999999999
2023-10-28,La Liga 2,2023/24,Andorra,Levante,2.0,0.0,0.0,0.0,7.0,6.0,11.0,8.0,21.0,7.0,10.0,1.0,2.31,1.59,H,2.0,0.0,0.0,0.0,0.0,0.0,0.47619047619047616,0.14285714285714285,0.8,1.6,0.4,9.6,2.0,4.0,11.0,0.0,1.2,0.8,0.4,0.8,0.2,0.0,10.4,3.6,4.8,13.4,0.2,0.0,0.2,0.0,0.2,0.0,0.3076923076923077,1.846153846153846,0.0,2.1053511705685617,0.7599682287529786,0.7599682287529786,1.5199364575059573,0.18999205718824466,6.0,7.0,0.0,0.4,0.20833333333333334,0.34615384615384615,0.27724358974358976,0.3,0.3,0.07,0.07,0.03,0.03,22.0,0.4329004329004329,0.6289308176100629,0.06183125051049565,0.21664151018073707,0.5085657202395819,0.4329004329004329,0.6289308176100629,0.07566528733914901,-0.13749653784964477,0.13342504866674365,0.0,0.17478681375343422,-0.2186194951809352,False,1.0,0.0,VALUABLE,AVOID,False,OVER,1.0,0.07566528733914901,OVER,VALUABLE,-1.0,-27.079999999999988,-55.30999999999999
2023-10-28,Championship,2023/24,Hull,Preston,1.0,0.0,0.0,0.0,7.0,2.0,13.0,13.0,19.0,11.0,6.0,4.0,2.08,1.75,H,1.0,0.0,0.0,0.0,0.0,0.0,0.3157894736842105,0.36363636363636365,1.2,1.6,0.6,14.4,5.0,6.0,9.6,1.0,1.0,1.0,0.8,1.0,2.8,0.8,7.6,2.2,3.6,12.0,0.4,1.4,0.8,0.6,1.4,1.5384615384615383,0.6153846153846154,1.5384615384615383,2.1538461538461537,2.504201680672269,0.9583892617449664,0.7986577181208053,1.2778523489932887,2.236241610738255,3.0,3.0,0.0,0.6,0.3472222222222222,0.2894736842105263,0.31834795321637427,0.3,0.3,0.07,0.07,0.03,0.03,22.0,0.4807692307692307,0.5714285714285714,0.05219780219780201,0.37728625000368343,0.514593260069642,0.4807692307692307,0.5714285714285714,0.033824029300411285,-0.08602183149821341,0.06514257494894023,0.0,0.07035398094485547,-0.15053820512187346,False,0.0,0.0,AVOID,AVOID,False,AVOID,0.0,0.033824029300411285,OVER,AVOID,0.0,-27.079999999999988,-55.30999999999999
2023-10-28,Championship,2023/24,Southampton,Birmingham,3.0,1.0,2.0,0.0,4.0,4.0,8.0,12.0,11.0,10.0,5.0,2.0,1.73,2.1,H,4.0,1.0,1.0,2.0,1.0,1.0,0.45454545454545453,0.2,1.8,1.0,0.6,14.4,5.8,6.8,10.2,1.4,0.2,1.0,0.4,1.4,1.4,0.4,10.8,3.6,3.8,15.0,0.8,0.4,0.6,0.4,2.2,2.1538461538461537,1.2307692307692308,0.3076923076923077,0.6153846153846154,2.5021156558533146,1.438782412626832,1.119052987598647,0.7993235625704622,1.119052987598647,3.0,3.0,0.6,0.4,0.40277777777777773,0.3333333333333333,0.3680555555555555,0.3,0.3,0.07,0.07,0.03,0.03,22.0,0.5780346820809249,0.47619047619047616,0.054225158271401064,0.6200962589216268,0.5153474219323961,0.5780346820809249,0.47619047619047616,-0.06268726014852877,0.008462101877127703,0.0,0.016154921765425646,-0.10844896005695477,0.01777041394196818,False,0.0,0.0,AVOID,AVOID,False,AVOID,0.0,0.008462101877127703,UNDER,AVOID,0.0,-27.079999999999988,-55.30999999999999
2023-10-28,Championship,2023/24,Leeds,Huddersfield,4.0,1.0,4.0,0.0,4.0,2.0,7.0,11.0,20.0,5.0,5.0,2.0,1.55,2.44,H,5.0,1.0,1.0,4.0,1.0,1.0,0.25,0.4,1.4,1.4,0.6,17.4,5.4,6.4,11.2,0.4,1.2,0.8,0.6,0.8,2.0,0.6,12.2,4.4,5.0,10.4,0.4,1.2,0.6,0.6,0.8,0.6153846153846154,0.6153846153846154,1.846153846153846,1.846153846153846,2.498587570621469,1.1206331260599207,0.6403617863199549,1.1206331260599207,1.600904465799887,3.0,4.0,0.2,0.2,0.31034482758620696,0.3606557377049181,0.33550028264556253,0.3,0.3,0.07,0.07,0.03,0.03,22.0,0.6451612903225806,0.4098360655737705,0.05499735589635124,0.37728625000368377,0.5141317702687268,0.6451612903225806,0.4098360655737705,-0.13102952005385382,0.07603216415750269,0.0,0.12883227815576842,-0.20309575608347344,0.18551848054430656,False,0.0,1.0,AVOID,VALUABLE,False,UNDER,1.0,0.07603216415750269,UNDER,VALUABLE,-1.0,-28.079999999999988,-56.30999999999999
2023-10-28,La Liga 2,2023/24,Sp Gijon,Espanol,2.0,0.0,1.0,0.0,4.0,7.0,13.0,8.0,9.0,17.0,3.0,4.0,1.99,1.79,H,2.0,0.0,0.0,1.0,1.0,0.0,0.3333333333333333,0.23529411764705882,2.0,1.2,0.6,15.0,6.0,5.2,10.8,0.8,0.4,0.8,0.4,1.6,0.8,0.4,10.2,3.4,4.2,15.0,1.0,0.4,0.8,0.4,1.8,1.2307692307692308,1.5384615384615383,0.6153846153846154,0.6153846153846154,2.1055276381909547,1.8997613365155133,1.5198090692124107,1.1398568019093078,0.7599045346062053,6.0,8.0,0.8,0.8,0.4,0.33333333333333337,0.3666666666666667,0.3,0.3,0.07,0.07,0.03,0.03,22.0,0.5025125628140703,0.5586592178770949,0.061171780691165356,0.6972531552839984,0.5126909682012533,0.5025125628140703,0.5586592178770949,0.010178405387182954,-0.0713501860783482,0.02045962294999389,0.0,0.020255026720494076,-0.12771683308024329,False,0.0,0.0,AVOID,AVOID,False,AVOID,0.0,0.010178405387182954,OVER,AVOID,0.0,-28.079999999999988,-56.30999999999999
2023-10-28,League One,2023/24,Exeter,Lincoln,1.0,1.0,0.0,1.0,7.0,9.0,10.0,12.0,16.0,12.0,5.0,3.0,2.26,1.61,D,2.0,0.0,1.0,1.0,1.0,0.0,0.3125,0.25,0.2,2.2,0.2,13.6,2.0,7.4,9.6,0.2,0.8,0.8,0.2,1.2,0.8,0.2,13.0,3.6,4.2,10.2,0.8,0.2,0.6,0.4,1.0,0.3076923076923077,1.2307692307692308,1.2307692307692308,0.3076923076923077,2.5358126721763083,0.1577403585008148,0.9464421510048887,1.7351439435089628,0.6309614340032592,4.0,4.0,0.4,0.8,0.14705882352941177,0.27692307692307694,0.21199095022624437,0.3,0.3,0.07,0.07,0.03,0.03,22.0,0.4424778761061947,0.6211180124223602,0.06359588852855502,0.19115316946194183,0.5175637930300345,0.4424778761061947,0.6211180124223602,0.07508591692383981,-0.13868180545239472,0.13467791448244276,0.0,0.16969417224787797,-0.2232777067783555,False,1.0,0.0,VALUABLE,AVOID,False,OVER,1.0,0.07508591692383981,OVER,VALUABLE,-1.0,-29.079999999999988,-57.30999999999999
2023-10-28,La Liga 2,2023/24,Eldense,Amorebieta,2.0,0.0,1.0,0.0,2.0,7.0,13.0,14.0,12.0,11.0,4.0,3.0,2.12,1.71,H,2.0,0.0,0.0,1.0,1.0,0.0,0.3333333333333333,0.2727272727272727,0.8,1.2,0.2,9.8,2.4,5.4,17.4,0.2,0.8,0.6,0.2,0.2,1.8,0.4,7.2,2.6,3.6,12.6,0.2,0.8,0.6,0.4,0.4,0.3076923076923077,0.3076923076923077,1.2307692307692308,1.2307692307692308,2.1057046979865772,0.7598406374501993,0.1899601593625498,1.1397609561752988,1.7096414342629482,6.0,7.0,0.0,0.8,0.24489795918367344,0.3611111111111111,0.3030045351473923,0.3,0.3,0.07,0.07,0.03,0.03,22.0,0.4716981132075471,0.5847953216374269,0.05649343484497393,0.09958371859669479,0.5102168227978311,0.4716981132075471,0.5847953216374269,0.03851870959028397,-0.09501214443525796,0.07291041458160885,0.0,0.08165966433140202,-0.1624707669842911,False,0.0,0.0,AVOID,AVOID,False,AVOID,0.0,0.03851870959028397,OVER,AVOID,0.0,-29.079999999999988,-57.30999999999999
2023-10-28,Championship,2023/24,Middlesbrough,Stoke,0.0,2.0,0.0,2.0,8.0,4.0,12.0,16.0,9.0,13.0,3.0,6.0,1.81,2.0,A,2.0,0.0,0.0,2.0,1.0,1.0,0.3333333333333333,0.46153846153846156,2.4,0.6,0.6,15.0,6.8,7.6,11.4,0.4,0.2,0.2,0.2,1.2,1.2,0.4,9.4,3.0,5.2,13.6,0.4,1.0,0.8,0.4,0.8,0.6153846153846154,0.6153846153846154,0.3076923076923077,1.5384615384615383,2.499292786421499,1.9205432937181666,0.9602716468590833,0.48013582342954164,0.9602716468590833,4.0,3.0,0.6,0.4,0.4533333333333333,0.3191489361702127,0.386241134751773,0.3,0.3,0.07,0.07,0.03,0.03,22.0,0.5524861878453039,0.5,0.05248618784530379,0.6972531552839983,0.5132216715978516,0.5524861878453039,0.5,-0.03926451624745231,-0.013221671597851592,0.0,0.0,-0.07106877440788868,-0.026443343195703184,False,0.0,0.0,AVOID,AVOID,False,AVOID,0.0,-0.013221671597851592,UNDER,AVOID,0.0,-29.079999999999988,-57.30999999999999
2023-10-28,La Liga 2,2023/24,Elche,Tenerife,2.0,1.0,0.0,0.0,4.0,4.0,11.0,16.0,9.0,8.0,4.0,1.0,2.42,1.54,H,3.0,1.0,1.0,0.0,0.0,0.0,0.4444444444444444,0.125,0.8,0.8,0.2,14.4,3.8,5.4,14.4,0.4,0.6,0.8,0.2,1.0,1.0,0.4,12.6,3.6,3.8,13.4,0.2,0.2,0.2,0.2,0.6000000000000001,0.6153846153846154,0.3076923076923077,0.923076923076923,0.3076923076923077,2.104201680672269,0.7603833865814696,0.950479233226837,0.7603833865814696,0.950479233226837,6.0,7.0,0.4,0.6,0.2638888888888889,0.28571428571428575,0.2748015873015873,0.3,0.3,0.07,0.07,0.03,0.03,22.0,0.4132231404958678,0.6493506493506493,0.06257378984651707,0.26937891406058756,0.5139911651928487,0.4132231404958678,0.6493506493506493,0.10076802469698093,-0.16334181454349805,0.17173142237091119,0.0,0.24385861976669385,-0.251546394396987,False,1.0,0.0,MARKSMAN,AVOID,False,OVER,1.0,0.10076802469698093,OVER,MARKSMAN,1.42,-27.65999999999999,-55.889999999999986
2023-10-28,Championship,2023/24,QPR,Leicester,1.0,2.0,1.0,1.0,1.0,8.0,13.0,7.0,9.0,16.0,3.0,5.0,1.65,2.22,A,3.0,1.0,1.0,2.0,1.0,1.0,0.3333333333333333,0.3125,0.4,2.4,0.6,10.6,2.6,5.0,12.0,0.2,1.0,0.6,0.4,2.6,0.4,0.6,12.0,5.4,4.4,8.2,1.0,0.4,0.8,0.4,1.2,0.3076923076923077,1.5384615384615383,1.5384615384615383,0.6153846153846154,2.5042253521126763,0.3194600674915635,2.076490438695163,1.9167604049493812,0.3194600674915635,4.0,4.0,0.4,0.4,0.24528301886792456,0.45,0.34764150943396227,0.3,0.3,0.07,0.07,0.03,0.03,22.0,0.6060606060606061,0.4504504504504504,0.05651105651105648,0.5768099188731565,0.5085085217322858,0.6060606060606061,0.4504504504504504,-0.0975520843283203,0.04104102781726382,0.0,0.07468121455272597,-0.1609609391417285,0.09111108175432568,False,0.0,1.0,AVOID,VALUABLE,False,UNDER,1.0,0.04104102781726382,UNDER,VALUABLE,-1.0,-28.65999999999999,-56.889999999999986
2023-10-28,League One,2023/24,Stevenage,Derby,3.0,1.0,2.0,1.0,3.0,7.0,11.0,14.0,11.0,13.0,6.0,3.0,2.12,1.69,H,4.0,1.0,1.0,3.0,1.0,1.0,0.5454545454545454,0.23076923076923078,0.8,1.4,0.4,10.8,3.4,6.0,14.0,0.6,0.4,0.8,0.2,1.2,0.6,0.2,15.0,5.8,6.4,10.2,0.4,0.2,0.4,0.2,1.0,0.923076923076923,0.6153846153846154,0.6153846153846154,0.3076923076923077,2.53072625698324,0.6322295805739515,0.9483443708609272,1.106401766004415,0.4741721854304636,4.0,4.0,0.4,0.8,0.31481481481481477,0.38666666666666666,0.3507407407407407,0.3,0.3,0.07,0.07,0.03,0.03,22.0,0.4716981132075471,0.591715976331361,0.06341408953890815,0.3233235838169365,0.5187121556197566,0.4716981132075471,0.591715976331361,0.04701404241220947,-0.11042813195111756,0.08899086599453927,0.0,0.09966976991388407,-0.18662354299738868,False,1.0,0.0,VALUABLE,AVOID,False,OVER,1.0,0.04701404241220947,OVER,VALUABLE,1.12,-27.53999999999999,-55.76999999999999
2023-10-28,Championship,2023/24,Cardiff,Bristol City,2.0,0.0,1.0,0.0,4.0,3.0,9.0,9.0,9.0,8.0,7.0,1.0,2.06,1.76,H,2.0,0.0,0.0,1.0,1.0,0.0,0.7777777777777778,0.125,1.4,0.8,0.2,10.4,3.8,4.4,10.0,0.8,0.0,0.4,0.2,1.2,1.4,0.6,9.6,3.8,5.6,10.0,0.8,0.6,0.8,0.4,1.6,1.2307692307692308,1.2307692307692308,0.0,0.923076923076923,2.5049088359046285,1.1178051511758118,0.9581187010078386,0.6387458006718925,1.1178051511758118,4.0,3.0,0.5,0.8,0.36538461538461536,0.3958333333333333,0.38060897435897434,0.3,0.3,0.07,0.07,0.03,0.03,22.0,0.4854368932038835,0.5681818181818182,0.05361871138570162,0.48157042406394945,0.5175311942168742,0.4854368932038835,0.5681818181818182,0.03209430101299071,-0.08571301239869245,0.06237194347807633,0.0,0.06611426008676087,-0.1508549018216987,False,0.0,0.0,AVOID,AVOID,False,AVOID,0.0,0.03209430101299071,OVER,AVOID,0.0,-27.53999999999999,-55.76999999999999
2023-10-28,League One,2023/24,Barnsley,Fleetwood Town,2.0,2.0,1.0,2.0,7.0,3.0,11.0,13.0,25.0,7.0,8.0,4.0,1.8,1.97,D,4.0,1.0,1.0,3.0,1.0,1.0,0.32,0.5714285714285714,1.8,0.4,0.4,11.0,3.0,4.8,10.2,0.8,0.4,0.8,0.4,1.2,1.2,0.4,14.2,4.4,6.6,10.4,0.4,0.8,0.8,0.2,1.2000000000000002,1.2307692307692308,0.6153846153846154,0.6153846153846154,1.2307692307692308,2.533793103448276,1.4207947740881872,0.9471965160587914,0.3157321720195972,0.9471965160587914,4.0,4.0,0.2,0.6,0.2727272727272727,0.3098591549295775,0.2912932138284251,0.3,0.3,0.07,0.07,0.03,0.03,22.0,0.5555555555555556,0.5076142131979695,0.06316976875352509,0.5768099188731564,0.5171192424006502,0.5555555555555556,0.5076142131979695,-0.038436313154905366,-0.024733455598619725,0.0,0.0,-0.06918536367882966,-0.04872490752928086,False,0.0,0.0,AVOID,AVOID,False,AVOID,0.0,-0.024733455598619725,UNDER,AVOID,0.0,-27.53999999999999,-55.76999999999999
2023-10-28,League One,2023/24,Wigan,Shrewsbury,2.0,0.0,1.0,0.0,3.0,1.0,9.0,7.0,20.0,6.0,7.0,0.0,2.06,1.73,H,2.0,0.0,0.0,1.0,1.0,0.0,0.35,0.0,1.2,1.0,0.4,8.8,2.2,3.0,15.8,0.8,0.6,1.0,0.2,0.6,1.4,0.4,12.2,2.8,5.6,9.8,0.0,0.6,0.4,0.2,0.8,1.2307692307692308,0.0,0.923076923076923,0.923076923076923,2.5345303867403315,0.9469209809264305,0.47346049046321526,0.7891008174386921,1.1047411444141688,4.0,4.0,0.4,0.4,0.25,0.22950819672131148,0.23975409836065575,0.3,0.3,0.07,0.07,0.03,0.03,22.0,0.4854368932038835,0.5780346820809249,0.06347157528480851,0.26937891406058745,0.5157958234114997,0.4854368932038835,0.5780346820809249,0.030358930207616153,-0.09383050549242455,0.058999430403480504,0.0,0.06253939622768928,-0.16232677450189448,False,0.0,0.0,AVOID,AVOID,False,AVOID,0.0,0.030358930207616153,OVER,AVOID,0.0,-27.53999999999999,-55.76999999999999
